x_m,y_m,z_m,Bx_real_T,By_real_T,Bz_real_T,Bmag_T,Pmag_proxy_Pa
-0.052000000000000005,0.088,0.0,0.0,0.0,2.017415448284042e-13,4.09398792839786e-12,-6.668885421346503e-18
-0.052000000000000005,0.092,0.0,0.0,0.0,-6.630587807740954e-13,2.011936700050527e-12,-1.6106039719952298e-18
-0.052000000000000005,0.096,0.0,0.0,0.0,-6.448639214145594e-13,1.0052928190288338e-12,-4.0211039567627626e-19
-0.052000000000000005,0.1,0.0,0.0,0.0,-4.3890002544667237e-13,5.105881133633671e-13,-1.0372932229536074e-19
-0.048,-0.1,0.0,0.0,0.0,-4.761609316339182e-13,7.174700169584662e-13,-2.0481777954494634e-19
-0.048,-0.096,0.0,0.0,0.0,-1.2527845401157754e-12,1.4457028198545604e-12,-8.316071153222193e-19
-0.048,-0.092,0.0,0.0,0.0,-2.9209894263898376e-12,2.967744051681143e-12,-3.5043947956718566e-18
-0.048,-0.08800000000000001,0.0,0.0,0.0,-6.096271906772018e-12,6.209725862341754e-12,-1.5342813159343727e-17
-0.048,-0.084,0.0,0.0,0.0,-1.1028835723980311e-11,1.3250011479851235e-11,-6.9854220285203e-17
-0.048,-0.08,0.0,0.0,0.0,-1.52686716163512e-11,2.8841509337186718e-11,-3.309756994977218e-16
-0.048,-0.07600000000000001,0.0,0.0,0.0,-6.3925312104654155e-12,6.405943832590997e-11,-1.6327751920439155e-15
-0.048,-0.07200000000000001,0.0,0.0,0.0,5.5706256695508055e-11,1.4519221594728422e-10,-8.387775682659921e-15
-0.048,-0.068,0.0,0.0,0.0,2.6854600074947344e-10,3.3576269814977354e-10,-4.485646370320943e-14
-0.048,-0.064,0.0,0.0,0.0,7.900965532901003e-10,7.918762445920532e-10,-2.4950242436455104e-13
-0.048,-0.060000000000000005,0.0,0.0,0.0,1.614697316897013e-09,1.903106952610741e-09,-1.4410748274990445e-12
-0.048,-0.05600000000000001,0.0,0.0,0.0,1.5318672995972317e-09,4.654728729416295e-09,-8.620826254995158e-12
-0.048,-0.052000000000000005,0.0,0.0,0.0,-4.509175537331077e-09,1.1565181856167019e-08,-5.321879939358912e-11
-0.048,-0.048,0.0,0.0,0.0,-2.7139846796159342e-08,2.911778557816317e-08,-3.3734698068155114e-10
-0.048,-0.044000000000000004,0.0,0.0,0.0,-6.504573265195077e-08,7.405095445901225e-08,-2.181832775974649e-09
-0.048,-0.04000000000000001,0.0,0.0,0.0,-2.4247346237830046e-08,1.8949933720061e-07,-1.428813453839939e-08
-0.048,-0.036000000000000004,0.0,0.0,0.0,3.795585527422246e-07,4.859240388193281e-07,-9.395002692053303e-08
-0.048,-0.032,0.0,0.0,0.0,1.1277096107402595e-06,1.2438656173739847e-06,-6.156119859767738e-07
-0.048,-0.027999999999999997,0.0,0.0,0.0,-2.0067350153123953e-07,3.173555616321942e-06,-4.007304717871453e-06
-0.048,-0.024000000000000007,0.0,0.0,0.0,-7.917349420547996e-06,8.10661904687985e-06,-2.6148071860996298e-05
-0.048,-0.020000000000000004,0.0,0.0,0.0,-8.723499444640658e-06,2.217886978687835e-05,-0.00019572169249139638
-0.048,-0.016,0.0,0.0,0.0,5.619265952977764e-05,5.6281697616596115e-05,-0.0012603597266924533
-0.048,-0.01200000000000001,0.0,0.0,0.0,-0.0019478258797991166,0.0020516390381241506,-1.6747965152107047
-0.048,-0.008000000000000007,0.0,0.0,0.0,3.641848796099518e-05,5.854566775362348e-05,-0.0013637968025553334
-0.048,-0.0040000000000000036,0.0,0.0,0.0,2.7383448049809553e-05,6.420699379136364e-05,-0.0016403057725408493
-0.048,0.0,0.0,0.0,0.0,-3.054332886993078e-05,3.2768376605251686e-05,-0.00042723811762986237
-0.048,0.0040000000000000036,0.0,0.0,0.0,-1.904034592081373e-05,6.420027918249544e-05,-0.001639962712225221
-0.048,0.007999999999999993,0.0,0.0,0.0,5.845668100967855e-05,5.939508910180971e-05,-0.0014036577137796818
-0.048,0.011999999999999997,0.0,0.0,0.0,0.0004945329904165875,0.003096077416735417,-3.8140270029382224
-0.048,0.016,0.0,0.0,0.0,4.7291060663483356e-05,4.860452649567682e-05,-0.0009399690922570413
-0.048,0.01999999999999999,0.0,0.0,0.0,7.3369104265797326e-06,2.2178683455745635e-05,-0.00019571840387553675
-0.048,0.023999999999999994,0.0,0.0,0.0,-7.015246619564627e-06,8.106619046915417e-06,-2.6148071861225742e-05
-0.048,0.027999999999999997,0.0,0.0,0.0,-2.2869165605990497e-06,3.1735556163220435e-06,-4.007304717871709e-06
-0.048,0.032,0.0,0.0,0.0,4.772488700781429e-07,1.2438656173737905e-06,-6.156119859765815e-07
-0.048,0.036000000000000004,0.0,0.0,0.0,4.848319700960151e-07,4.859240388193427e-07,-9.39500269205387e-08
-0.048,0.04000000000000001,0.0,0.0,0.0,1.0904042849319832e-07,1.8949933720063074e-07,-1.4288134538402517e-08
-0.048,0.04400000000000001,0.0,0.0,0.0,-2.4070675065019033e-08,7.405095445902943e-08,-2.181832775975661e-09
-0.048,0.04799999999999999,0.0,0.0,0.0,-2.713984679615426e-08,2.9117785578158743e-08,-3.373469806814485e-10
-0.048,0.05199999999999999,0.0,0.0,0.0,-1.0517815578211033e-08,1.156518185616854e-08,-5.321879939360312e-11
-0.048,0.055999999999999994,0.0,0.0,0.0,-1.8386117907223152e-09,4.654728729421915e-09,-8.620826255015974e-12
-0.048,0.06,0.0,0.0,0.0,5.106260884205421e-10,1.9031069526090066e-09,-1.441074827496418e-12
-0.048,0.064,0.0,0.0,0.0,6.185401102916962e-10,7.918762445895766e-10,-2.4950242436299044e-13
-0.048,0.068,0.0,0.0,0.0,3.341648889560696e-10,3.357626981504908e-10,-4.485646370340107e-14
-0.048,0.07200000000000001,0.0,0.0,0.0,1.3163308597668594e-10,1.4519221595246095e-10,-8.38777568325804e-15
-0.048,0.07599999999999998,0.0,0.0,0.0,3.833092345916445e-11,6.405943832797311e-11,-1.6327751921490884e-15
-0.048,0.07999999999999999,0.0,0.0,0.0,5.263436337303454e-12,2.8841509340917878e-11,-3.3097569958335694e-16
-0.048,0.08399999999999999,0.0,0.0,0.0,-3.1745772013632643e-12,1.3250011481156258e-11,-6.98542202989632e-17
-0.048,0.088,0.0,0.0,0.0,-3.698111378765278e-12,6.209725866550355e-12,-1.5342813180140708e-17
-0.048,0.092,0.0,0.0,0.0,-2.5086250742024444e-12,2.9677440514723992e-12,-3.504394795178875e-18
-0.048,0.096,0.0,0.0,0.0,-1.4112094886482274e-12,1.4457028205275746e-12,-8.31607116096491e-19
-0.048,0.1,0.0,0.0,0.0,-7.13617933661974e-13,7.174700140406502e-13,-2.0481777787903538e-19
-0.044000000000000004,-0.1,0.0,0.0,0.0,-6.481558697536796e-14,9.910456882680225e-13,-3.907936453475055e-19
-0.044000000000000004,-0.096,0.0,0.0,0.0,-7.398040182127129e-13,2.0429026357564487e-12,-1.6605634622982479e-18
-0.044000000000000004,-0.092,0.0,0.0,0.0,-2.761723354447246e-12,4.3001199194600584e-12,-7.357347594303838e-18
-0.044000000000000004,-0.08800000000000001,0.0,0.0,0.0,-8.01579187814274e-12,9.2501563979942e-12,-3.404538828799952e-17
-0.044000000000000004,-0.084,0.0,0.0,0.0,-2.0137564252999766e-11,2.0351785220142745e-11,-1.6480301845209534e-16
-0.044000000000000004,-0.08,0.0,0.0,0.0,-4.4275845392656614e-11,4.583256117325547e-11,-8.35811599134237e-16
-0.044000000000000004,-0.07600000000000001,0.0,0.0,0.0,-8.083222467563343e-11,1.0572310056025803e-10,-4.447335804063592e-15
-0.044000000000000004,-0.07200000000000001,0.0,0.0,0.0,-9.62509292471926e-11,2.499506760509992e-10,-2.485814813823932e-14
-0.044000000000000004,-0.068,0.0,0.0,0.0,7.242734583957135e-11,6.059449883232683e-10,-1.460920341051113e-13
-0.044000000000000004,-0.064,0.0,0.0,0.0,9.467903352628082e-10,1.506724125826059e-09,-9.032908788923508e-13
-0.044000000000000004,-0.060000000000000005,0.0,0.0,0.0,3.6912111180662822e-09,3.843120211844639e-09,-5.8766263609208255e-12
-0.044000000000000004,-0.05600000000000001,0.0,0.0,0.0,9.327259442578051e-09,1.0053019600520755e-08,-4.0211770840569083e-11
-0.044000000000000004,-0.052000000000000005,0.0,0.0,0.0,1.2033492205984858e-08,2.69568528271457e-08,-2.891335679349013e-10
-0.044000000000000004,-0.048,0.0,0.0,0.0,-2.4070675065010563e-08,7.405095445904269e-08,-2.1818327759764426e-09
-0.044000000000000004,-0.044000000000000004,0.0,0.0,0.0,-1.9415550790920796e-07,2.0830546651871308e-07,-1.726479693826516e-08
-0.044000000000000004,-0.04000000000000001,0.0,0.0,0.0,-5.020147214684896e-07,6.005394223222433e-07,-1.4349711974555076e-07
-0.044000000000000004,-0.036000000000000004,0.0,0.0,0.0,9.241935492259492e-08,1.7832393129161193e-06,-1.2652588980210161e-06
-0.044000000000000004,-0.032,0.0,0.0,0.0,5.151707974977927e-06,5.54815199316609e-06,-1.2247764881333082e-05
-0.044000000000000004,-0.027999999999999997,0.0,0.0,0.0,1.2133404252014676e-05,1.912097228338418e-05,-0.00014547222594412973
-0.044000000000000004,-0.024000000000000007,0.0,0.0,0.0,-0.002752526645607778,0.0027568166417079147,-3.023959036873142
-0.044000000000000004,-0.020000000000000004,0.0,0.0,0.0,4.3536061126910904e-05,4.6164209090346695e-05,-0.0008479513561783991
-0.044000000000000004,-0.016,0.0,0.0,0.0,-9.271747037625864e-06,1.851078629454954e-05,-0.0001363357884936758
-0.044000000000000004,-0.01200000000000001,0.0,0.0,0.0,-7.100375521485418e-06,8.521849696934285e-06,-2.88953447601475e-05
-0.044000000000000004,-0.008000000000000007,0.0,0.0,0.0,3.461450353098712e-06,5.1091781012811415e-06,-1.0386332566374789e-05
-0.044000000000000004,-0.0040000000000000036,0.0,0.0,0.0,2.163947472380832e-06,3.762014826290935e-06,-5.631202511670685e-06
-0.044000000000000004,0.0,0.0,0.0,0.0,-3.1667788745809233e-06,3.397572172609203e-06,-4.593011388227741e-06
-0.044000000000000004,0.0040000000000000036,0.0,0.0,0.0,-4.822961952842552e-07,3.762014826291416e-06,-5.631202511672126e-06
-0.044000000000000004,0.007999999999999993,0.0,0.0,0.0,5.0907206560432705e-06,5.109178101280984e-06,-1.038633256637415e-05
-0.044000000000000004,0.011999999999999997,0.0,0.0,0.0,-2.054190648998993e-06,8.521849696928701e-06,-2.889534476010963e-05
-0.044000000000000004,0.016,0.0,0.0,0.0,-1.765778400770977e-05,1.8510786457703588e-05,-0.0001363357908970028
-0.044000000000000004,0.01999999999999999,0.0,0.0,0.0,2.1656846283555926e-05,4.61398094348433e-05,-0.0008470552397408416
-0.044000000000000004,0.023999999999999994,0.0,0.0,0.0,-0.00028433183935599137,0.00031297075937576543,-0.03897334370845241
-0.044000000000000004,0.027999999999999997,0.0,0.0,0.0,-1.0316526123603493e-06,1.912103100694242e-05,-0.00014547311948235825
-0.044000000000000004,0.032,0.0,0.0,0.0,5.190358367341271e-06,5.548151993165279e-06,-1.2247764881329502e-05
-0.044000000000000004,0.036000000000000004,0.0,0.0,0.0,1.2708220615011022e-06,1.7832393129161625e-06,-1.2652588980210773e-06
-0.044000000000000004,0.04000000000000001,0.0,0.0,0.0,-1.4766027127114696e-07,6.005394223223038e-07,-1.434971197455797e-07
-0.044000000000000004,0.04400000000000001,0.0,0.0,0.0,-1.9415550790923e-07,2.0830546651872073e-07,-1.7264796938266427e-08
-0.044000000000000004,0.04799999999999999,0.0,0.0,0.0,-6.50457326519584e-08,7.405095445902704e-08,-2.1818327759755207e-09
-0.044000000000000004,0.05199999999999999,0.0,0.0,0.0,-7.415464994018051e-09,2.6956852827144716e-08,-2.891335679348802e-10
-0.044000000000000004,0.055999999999999994,0.0,0.0,0.0,4.346213946888745e-09,1.0053019600516467e-08,-4.021177084053478e-11
-0.044000000000000004,0.06,0.0,0.0,0.0,3.444807037799537e-09,3.8431202118299735e-09,-5.876626360875973e-12
-0.044000000000000004,0.064,0.0,0.0,0.0,1.4898242007385952e-09,1.5067241258263588e-09,-9.032908788927104e-13
-0.044000000000000004,0.068,0.0,0.0,0.0,4.5969692345538437e-10,6.059449883331793e-10,-1.4609203410989036e-13
-0.044000000000000004,0.07200000000000001,0.0,0.0,0.0,8.479628262071366e-11,2.4995067605236953e-10,-2.4858148138511883e-14
-0.044000000000000004,0.07599999999999998,0.0,0.0,0.0,-1.3595340022400421e-11,1.0572310056614479e-10,-4.4473358045588565e-15
-0.044000000000000004,0.07999999999999999,0.0,0.0,0.0,-2.4655579042490416e-11,4.5832561178206896e-11,-8.358115993148274e-16
-0.044000000000000004,0.08399999999999999,0.0,0.0,0.0,-1.6840646582277392e-11,2.0351785217937795e-11,-1.6480301841638519e-16
-0.044000000000000004,0.088,0.0,0.0,0.0,-9.029454953078667e-12,9.250156404676534e-12,-3.404538833718845e-17
-0.044000000000000004,0.092,0.0,0.0,0.0,-4.262734806589484e-12,4.300119913469908e-12,-7.357347573805981e-18
-0.044000000000000004,0.096,0.0,0.0,0.0,-1.831612906235926e-12,2.0429026362704647e-12,-1.6605634631338786e-18
-0.044000000000000004,0.1,0.0,0.0,0.0,-7.156551067689104e-13,9.910456902236176e-13,-3.9079364688978377e-19
-0.04000000000000001,-0.1,0.0,0.0,0.0,7.743824980050674e-13,1.3430133568253957e-12,-7.176634097320061e-19
-0.04000000000000001,-0.096,0.0,0.0,0.0,9.14109350080943e-13,2.8303129789641617e-12,-3.1873449402086944e-18
-0.04000000000000001,-0.092,0.0,0.0,0.0,1.3517343207384875e-13,6.105133239906587e-12,-1.4830316970924796e-17
-0.04000000000000001,-0.08800000000000001,0.0,0.0,0.0,-4.08916020411562e-12,1.349467738455489e-11,-7.245780158080426e-17
-0.04000000000000001,-0.084,0.0,0.0,0.0,-1.8851969780181384e-11,3.06022876045563e-11,-3.72621513152681e-16
-0.04000000000000001,-0.08,0.0,0.0,0.0,-6.177287225699048e-11,7.128537494285934e-11,-2.0219062594483157e-15
-0.04000000000000001,-0.07600000000000001,0.0,0.0,0.0,-1.698249586475683e-10,1.7078220209380652e-10,-1.1605005712103586e-14
-0.04000000000000001,-0.07200000000000001,0.0,0.0,0.0,-3.962939193382503e-10,4.213326812362772e-10,-7.06334524603718e-14
-0.04000000000000001,-0.068,0.0,0.0,0.0,-7.161533061806957e-10,1.0717480278620695e-09,-4.570308605707197e-13
-0.04000000000000001,-0.064,0.0,0.0,0.0,-5.433967889592178e-10,2.814422854086625e-09,-3.151656211919322e-12
-0.04000000000000001,-0.060000000000000005,0.0,0.0,0.0,2.931099405494845e-09,7.639587420177546e-09,-2.322201761415711e-11
-0.04000000000000001,-0.05600000000000001,0.0,0.0,0.0,1.849786984311681e-08,2.1465490749523376e-08,-1.8333348078695458e-10
-0.04000000000000001,-0.052000000000000005,0.0,0.0,0.0,6.156707268148582e-08,6.254238536556e-08,-1.5563562810827085e-09
-0.04000000000000001,-0.048,0.0,0.0,0.0,1.0904042849318646e-07,1.8949933720063222e-07,-1.4288134538402744e-08
-0.04000000000000001,-0.044000000000000004,0.0,0.0,0.0,-1.4766027127115205e-07,6.00539422322292e-07,-1.43497119745574e-07
-0.04000000000000001,-0.04000000000000001,0.0,0.0,0.0,-1.8816371558112366e-06,2.01876995291566e-06,-1.6215629189458394e-06
-0.04000000000000001,-0.036000000000000004,0.0,0.0,0.0,-5.820506989477522e-06,7.4916552081978855e-06,-2.233138727198864e-05
-0.04000000000000001,-0.032,0.0,0.0,0.0,1.0125676144702702e-05,3.433268599422946e-05,-0.00046900308917813575
-0.04000000000000001,-0.027999999999999997,0.0,0.0,0.0,-0.00018931457022449506,0.0001912032757244273,-0.014546241619667402
-0.04000000000000001,-0.024000000000000007,0.0,0.0,0.0,-3.224288234298579e-06,1.64378475354452e-05,-0.00010751029071583722
-0.04000000000000001,-0.020000000000000004,0.0,0.0,0.0,4.9826215941139705e-06,5.103827755712935e-06,-1.036459076347006e-05
-0.04000000000000001,-0.016,0.0,0.0,0.0,2.5830278782546895e-07,2.041149881903646e-06,-1.6577152497931995e-06
-0.04000000000000001,-0.01200000000000001,0.0,0.0,0.0,-9.848005187802273e-07,9.882306570255002e-07,-3.88576726508895e-07
-0.04000000000000001,-0.008000000000000007,0.0,0.0,0.0,2.2260061987037296e-07,5.801833529700811e-07,-1.3393394695799024e-07
-0.04000000000000001,-0.0040000000000000036,0.0,0.0,0.0,2.980924976456813e-07,4.182807597193892e-07,-6.961389223691598e-08
-0.04000000000000001,0.0,0.0,0.0,0.0,-3.4907672528732367e-07,3.745172665706415e-07,-5.58089472545362e-08
-0.04000000000000001,0.0040000000000000036,0.0,0.0,0.0,2.1685956777279386e-08,4.1828075971956276e-07,-6.961389223697374e-08
-0.04000000000000001,0.007999999999999993,0.0,0.0,0.0,5.260016209444113e-07,5.801833529700224e-07,-1.339339469579631e-07
-0.04000000000000001,0.011999999999999997,0.0,0.0,0.0,-6.707460641961589e-07,9.88230657025428e-07,-3.8857672650883825e-07
-0.04000000000000001,0.016,0.0,0.0,0.0,-1.1768717294556732e-06,2.0411498819035396e-06,-1.657715249793027e-06
-0.04000000000000001,0.01999999999999999,0.0,0.0,0.0,4.421454290272335e-06,5.1038277557129935e-06,-1.0364590763470298e-05
-0.04000000000000001,0.023999999999999994,0.0,0.0,0.0,8.507412802532356e-06,1.6437847563684152e-05,-0.00010751029108522602
-0.04000000000000001,0.027999999999999997,0.0,0.0,0.0,-0.00015546676088948027,0.0001862042060362643,-0.013795552992037741
-0.04000000000000001,0.032,0.0,0.0,0.0,2.9608917502250273e-05,3.42452736059412e-05,-0.00046661792825277793
-0.04000000000000001,0.036000000000000004,0.0,0.0,0.0,-1.1074054441696739e-06,7.49165520821923e-06,-2.233138727211589e-05
-0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,-1.8816371558112027e-06,2.018769952915567e-06,-1.6215629189456903e-06
-0.04000000000000001,0.04400000000000001,0.0,0.0,0.0,-5.020147214685167e-07,6.005394223222883e-07,-1.4349711974557223e-07
-0.04000000000000001,0.04799999999999999,0.0,0.0,0.0,-2.4247346237826658e-08,1.8949933720062132e-07,-1.4288134538401097e-08
-0.04000000000000001,0.05199999999999999,0.0,0.0,0.0,3.797646535163976e-08,6.254238536556168e-08,-1.556356281082792e-09
-0.04000000000000001,0.055999999999999994,0.0,0.0,0.0,2.0996920095896134e-08,2.14654907495148e-08,-1.8333348078680807e-10
-0.04000000000000001,0.06,0.0,0.0,0.0,6.926145875741609e-09,7.63958742019466e-09,-2.322201761426116e-11
-0.04000000000000001,0.064,0.0,0.0,0.0,1.4641465073135152e-09,2.8144228540811445e-09,-3.1516562119070478e-12
-0.04000000000000001,0.068,0.0,0.0,0.0,1.0304688594272167e-11,1.0717480278734062e-09,-4.570308605803884e-13
-0.04000000000000001,0.07200000000000001,0.0,0.0,0.0,-1.9564423322955877e-10,4.213326812406338e-10,-7.063345246183252e-14
-0.04000000000000001,0.07599999999999998,0.0,0.0,0.0,-1.3744240829919432e-10,1.707822020960528e-10,-1.1605005712408864e-14
-0.04000000000000001,0.07999999999999999,0.0,0.0,0.0,-6.958456200000746e-11,7.128537494368069e-11,-2.0219062594949086e-15
-0.04000000000000001,0.08399999999999999,0.0,0.0,0.0,-3.0183203790101634e-11,3.0602287605293386e-11,-3.7262151317063097e-16
-0.04000000000000001,0.088,0.0,0.0,0.0,-1.170073326168939e-11,1.3494677382318601e-11,-7.245780155678935e-17
-0.04000000000000001,0.092,0.0,0.0,0.0,-4.0222938842005e-12,6.105133241342193e-12,-1.4830316977899414e-17
-0.04000000000000001,0.096,0.0,0.0,0.0,-1.134801222636902e-12,2.830312974115553e-12,-3.1873449292882144e-18
-0.04000000000000001,0.1,0.0,0.0,0.0,-1.6990984931191088e-13,1.3430133565737952e-12,-7.176634094631117e-19
-0.036000000000000004,-0.1,0.0,0.0,0.0,1.7233177648369826e-12,1.7819412414560196e-12,-1.2634175313807372e-18
-0.036000000000000004,-0.096,0.0,0.0,0.0,3.3258825093252604e-12,3.8358033186706625e-12,-5.854270716284769e-18
-0.036000000000000004,-0.092,0.0,0.0,0.0,5.866395378989207e-12,8.47144892853208e-12,-2.8554564062722836e-17
-0.036000000000000004,-0.08800000000000001,0.0,0.0,0.0,8.505581962285993e-12,1.9224355911231038e-11,-1.470495624963431e-16
-0.036000000000000004,-0.084,0.0,0.0,0.0,5.680385367020331e-12,4.489930024499418e-11,-8.02119889805963e-16
-0.036000000000000004,-0.08,0.0,0.0,0.0,-2.4898424757696983e-11,1.0811163459444222e-10,-4.650557385808183e-15
-0.036000000000000004,-0.07600000000000001,0.0,0.0,0.0,-1.5683947914815928e-10,2.688795441355087e-10,-2.876574767415681e-14
-0.036000000000000004,-0.07200000000000001,0.0,0.0,0.0,-5.997431931341656e-10,6.920985997351847e-10,-1.9058823205805566e-13
-0.036000000000000004,-0.068,0.0,0.0,0.0,-1.8447560890895119e-09,1.8478100420892066e-09,-1.3585473707675757e-12
-0.036000000000000004,-0.064,0.0,0.0,0.0,-4.613912290734731e-09,5.129744790599186e-09,-1.0470119983016825e-11
-0.036000000000000004,-0.060000000000000005,0.0,0.0,0.0,-7.861834236499012e-09,1.4850484126624667e-08,-8.774883598575831e-11
-0.036000000000000004,-0.05600000000000001,0.0,0.0,0.0,2.7192730912135076e-09,4.499832906729305e-08,-8.05662064643654e-10
-0.036000000000000004,-0.052000000000000005,0.0,0.0,0.0,9.723476801682082e-08,1.4348059447713117e-07,-8.191180104137327e-09
-0.036000000000000004,-0.048,0.0,0.0,0.0,4.848319700960389e-07,4.859240388193714e-07,-9.395002692054977e-08
-0.036000000000000004,-0.044000000000000004,0.0,0.0,0.0,1.2708220615012005e-06,1.7832393129161136e-06,-1.265258898021008e-06
-0.036000000000000004,-0.04000000000000001,0.0,0.0,0.0,-1.1074054441706022e-06,7.491655208219139e-06,-2.233138727211535e-05
-0.036000000000000004,-0.036000000000000004,0.0,0.0,0.0,-4.637991681446686e-05,4.937551111433013e-05,-0.000970025941704912
-0.036000000000000004,-0.032,0.0,0.0,0.0,2.3548957742901017e-05,3.9486217537965154e-05,-0.0006203705999542562
-0.036000000000000004,-0.027999999999999997,0.0,0.0,0.0,-4.460474659868696e-06,8.566304091904827e-06,-2.9197597320237677e-05
-0.036000000000000004,-0.024000000000000007,0.0,0.0,0.0,-2.0498663482531264e-06,2.2609667047741313e-06,-2.0339884112028004e-06
-0.036000000000000004,-0.020000000000000004,0.0,0.0,0.0,3.339572134687381e-07,7.191975505134171e-07,-2.0580529276824783e-07
-0.036000000000000004,-0.016,0.0,0.0,0.0,2.064230354087231e-07,2.675567908721803e-07,-2.8483417582806275e-08
-0.036000000000000004,-0.01200000000000001,0.0,0.0,0.0,-1.0249460215062107e-07,1.1827790875489795e-07,-5.5663103248946206e-09
-0.036000000000000004,-0.008000000000000007,0.0,0.0,0.0,-2.026974265073833e-09,6.395741159090506e-08,-1.6275783290739098e-09
-0.036000000000000004,-0.0040000000000000036,0.0,0.0,0.0,3.6975201446845415e-08,4.3579537917303745e-08,-7.55658170273758e-10
-0.036000000000000004,0.0,0.0,0.0,0.0,-3.564771028516866e-08,3.8245698003828913e-08,-5.820031338756897e-10
-0.036000000000000004,0.0040000000000000036,0.0,0.0,0.0,1.1692905095548093e-08,4.357953791734338e-08,-7.556581702751326e-10
-0.036000000000000004,0.007999999999999993,0.0,0.0,0.0,4.16759211185094e-08,6.39574115909144e-08,-1.6275783290743852e-09
-0.036000000000000004,0.011999999999999997,0.0,0.0,0.0,-1.1545589096683461e-07,1.182779087549305e-07,-5.5663103248976845e-09
-0.036000000000000004,0.016,0.0,0.0,0.0,3.728193046347519e-08,2.6755679087208405e-07,-2.8483417582785778e-08
-0.036000000000000004,0.01999999999999999,0.0,0.0,0.0,6.764576279456207e-07,7.191975505133363e-07,-2.0580529276820156e-07
-0.036000000000000004,0.023999999999999994,0.0,0.0,0.0,-8.675703699559609e-07,2.26096670477421e-06,-2.033988411202942e-06
-0.036000000000000004,0.027999999999999997,0.0,0.0,0.0,-8.22863346918635e-06,8.566304091909325e-06,-2.9197597320268336e-05
-0.036000000000000004,0.032,0.0,0.0,0.0,-4.05570429160682e-06,3.947972894970365e-05,-0.0006201667314192741
-0.036000000000000004,0.036000000000000004,0.0,0.0,0.0,-4.637991681443376e-05,4.937551111427366e-05,-0.0009700259417026933
-0.036000000000000004,0.04000000000000001,0.0,0.0,0.0,-5.8205069894788974e-06,7.491655208198835e-06,-2.23313872719943e-05
-0.036000000000000004,0.04400000000000001,0.0,0.0,0.0,9.241935492269656e-08,1.7832393129163817e-06,-1.2652588980213884e-06
-0.036000000000000004,0.04799999999999999,0.0,0.0,0.0,3.795585527422568e-07,4.85924038819386e-07,-9.395002692055544e-08
-0.036000000000000004,0.05199999999999999,0.0,0.0,0.0,1.429653878605974e-07,1.4348059447712047e-07,-8.191180104136106e-09
-0.036000000000000004,0.055999999999999994,0.0,0.0,0.0,3.23388090031308e-08,4.499832906728527e-08,-8.056620646433754e-10
-0.036000000000000004,0.06,0.0,0.0,0.0,2.710141723466336e-09,1.4850484126630565e-08,-8.774883598582801e-11
-0.036000000000000004,0.064,0.0,0.0,0.0,-1.888795319934557e-09,5.129744790599702e-09,-1.0470119983018934e-11
-0.036000000000000004,0.068,0.0,0.0,0.0,-1.4322473360525713e-09,1.84781004209128e-09,-1.3585473707706243e-12
-0.036000000000000004,0.07200000000000001,0.0,0.0,0.0,-6.755856718340311e-10,6.9209859973215e-10,-1.9058823205638423e-13
-0.036000000000000004,0.07599999999999998,0.0,0.0,0.0,-2.6316235418281586e-10,2.6887954413289437e-10,-2.8765747673597424e-14
-0.036000000000000004,0.07999999999999999,0.0,0.0,0.0,-8.941163017877857e-11,1.081116346005351e-10,-4.65055738633237e-15
-0.036000000000000004,0.08399999999999999,0.0,0.0,0.0,-2.588896976452108e-11,4.4899300243458226e-11,-8.021198897510837e-16
-0.036000000000000004,0.088,0.0,0.0,0.0,-5.3700205369469644e-12,1.9224355909192245e-11,-1.4704956246515313e-16
-0.036000000000000004,0.092,0.0,0.0,0.0,1.99223882647138e-13,8.471448923665954e-12,-2.85545640299185e-17
-0.036000000000000004,0.096,0.0,0.0,0.0,1.1623259945857774e-12,3.835803319275146e-12,-5.854270718129914e-18
-0.036000000000000004,0.1,0.0,0.0,0.0,9.648339568790241e-13,1.7819412370875593e-12,-1.2634175251861563e-18
-0.032,-0.1,0.0,0.0,0.0,2.0703097528464046e-12,2.310288613496191e-12,-2.1236973034804683e-18
-0.032,-0.096,0.0,0.0,0.0,4.95267262808616e-12,5.073727779784019e-12,-1.0242700288473402e-17
-0.032,-0.092,0.0,0.0,0.0,1.1449345133024162e-11,1.1458901628390045e-11,-5.224516710460559e-17
-0.032,-0.08800000000000001,0.0,0.0,0.0,2.5297827107311716e-11,2.6664263368646892e-11,-2.8289112378245e-16
-0.032,-0.084,0.0,0.0,0.0,5.192412188263631e-11,6.40594383295913e-11,-1.632775192231578e-15
-0.032,-0.08,0.0,0.0,0.0,9.182662224649921e-11,1.5925512369128632e-10,-1.0091296524768405e-14
-0.032,-0.07600000000000001,0.0,0.0,0.0,1.0330445177426231e-10,4.1073606664588766e-10,-6.712523512992785e-14
-0.032,-0.07200000000000001,0.0,0.0,0.0,-1.5357404647919172e-10,1.1021365549265752e-09,-4.83315757183469e-13
-0.032,-0.068,0.0,0.0,0.0,-1.671492509359716e-09,3.0870611593363944e-09,-3.791845272569715e-12
-0.032,-0.064,0.0,0.0,0.0,-7.852396793911346e-09,9.06159984446869e-09,-3.267156216427665e-11
-0.032,-0.060000000000000005,0.0,0.0,0.0,-2.8014194888652776e-08,2.8014382587898882e-08,-3.1226423916082856e-10
