a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.02443257423503629,0.10831455633601003,0.02873708479006236,0.042450817488153644,0,0,1,1,1,1,1,1,1
0.027501009948648323,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03095480406281187,0.168073679718305,0.08849620817235733,0.06879198660863164,0,0,1,1,1,1,1,1,1
0.03484235293017556,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03921813089973206,0.13441976613841133,0.05484229459246366,0.05908191641630011,0,0,1,1,1,1,1,1,1
0.04414345363962101,0.11197665771004695,0.03239918616409927,0.052307880578657824,0,0,0,1,1,1,1,1,1
0.049687337324040674,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.055927465723640234,0.09593976216887161,0.016362290622923936,0.047290182644074294,0,0,0,1,1,1,1,1,1
0.06295127875076457,0.08390678459649614,0.0043293130505484695,0.043411899813589394,0,0,0,0,1,1,1,1,1
0.07085719771281146,0.0745431164071544,-0.005034355138793273,0.04031756404980532,0,0,0,0,1,1,1,1,1
0.07975600444258608,0.1279598197011713,0.04838234815522362,0.07211619632269364,0,0,0,0,1,1,1,1,1
0.0897723936307419,0.055794906255916224,-0.02378256529003145,0.03388910902308821,0,0,0,0,0,1,1,1,1
0.1010467201123942,0.051521050702287886,-0.028056420843659786,0.03239092362652706,0,0,0,0,0,0,1,1,1
0.11373696559179233,0.09220741166158156,0.012629940115633884,0.05991071718278566,0,0,0,0,0,0,1,1,1
0.12802095236381492,0.08090167556677051,0.001324204020822839,0.055914842004991035,0,0,0,0,0,0,0,1,1
0.14409883505210097,0.0719827138679114,-0.0075947576780362736,0.052697089778671255,0,0,0,0,0,0,0,0,1
0.16219590527934297,0.09490033776679326,0.015322866220845582,0.07333939147995874,0,0,0,0,0,0,0,0,0
0.1825657485702348,0.08265740578611264,0.0030799342401649638,0.0689335449311479,0,0,0,0,0,0,0,0,0
0.20549379772323434,0.07310490099661182,-0.0064725705493358515,0.06548090233153016,0,0,0,0,0,0,0,0,0
0.23130133244282758,0.08578762759276122,0.0062101560468135475,0.08222514328436697,0,0,0,0,0,0,0,0,0
0.2603499812772129,0.0752109612284318,-0.004366510317515879,0.07854616122406277,0,0,0,0,0,0,0,0,0
0.29304678894489,0.06677944473613398,-0.012798026809813692,0.07568556293354584,0,0,0,0,0,0,0,0,0
0.3298499200561579,0.07468402254272367,-0.0048934490032239986,0.09157526978313174,0,0,0,0,0,0,0,0,0
