a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.04813424058446799,0.12865352419542803,0.04907605264948035,0.04624721183210922,0,0,0,1,1,1,1,1,1
0.052570961010589015,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.05741663123835939,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.06270894576375961,0.22517001198895747,0.1455925404430098,0.08486695068900903,0,0,0,0,1,1,1,1,1
0.0684890735312758,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.07480197818735067,0.17992820307559088,0.1003507315296432,0.07410423870294218,0,0,0,0,1,1,1,1,1
0.08169676785284233,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0892270771353728,0.14972972413356,0.07015225258761233,0.0666023780127081,0,0,0,0,0,1,1,1,1
0.09745148435324273,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.10643396721649917,0.1281277573335497,0.048550285787602024,0.06106020328424384,0,0,0,0,0,0,1,1,1
0.11624440050990224,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.1269590996492691,0.11189884635354952,0.032321374807601846,0.05679405575045085,0,0,0,0,0,0,0,1,1
0.13866141433952328,0.09925216997758202,0.019674698431634344,0.05340854612582606,0,0,0,0,0,0,0,1,1
0.15144237695251836,0.08911325626638197,0.009535784720434301,0.05065828458794421,0,0,0,0,0,0,0,0,1
0.1654014106683712,0.08079838918040068,0.001220917634453006,0.04838249984241454,0,0,0,0,0,0,0,0,0
0.18064710288893968,0.07385179734885196,-0.005725674197095715,0.04647123887352677,0,0,0,0,0,0,0,0,0
0.1972980499398332,0.06795797422338462,-0.011619497322563052,0.04484662947038276,0,0,0,0,0,0,0,0,0
0.21548377963189708,0.06289156992231955,-0.016685901623628124,0.04345189359353545,0,0,0,0,0,0,0,0,0
0.23534575885878237,0.11310863011201443,0.033531158566066754,0.08169682856249552,0,0,0,0,0,0,0,0,0
0.2570384940687079,0.05119870685263215,-0.028378764693315524,0.04027006799683514,0,0,0,0,0,0,0,0,0
0.28073073317099084,0.09355028040247812,0.013972808856530447,0.07666893397781373,0,0,0,0,0,0,0,0,0
0.3066067782269832,0.0493782110346132,-0.030199260511334473,0.043828058711642796,0,0,0,0,0,0,0,0,0
0.33486791913684455,0.07494189976239853,-0.004635571783549147,0.06956737017626363,0,0,0,0,0,0,0,0,0
