a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.02443257423503629,0.10831455633601096,0.02873708479006329,0.04245081748815383,0,0,1,1,1,1,1,1,1
0.027501009948648323,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03095480406281187,0.16807367971830453,0.08849620817235686,0.06879198660863146,0,0,1,1,1,1,1,1,1
0.03484235293017556,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03921813089973206,0.1344197661384118,0.05484229459246413,0.05908191641630043,0,0,1,1,1,1,1,1,1
0.04414345363962101,0.11197665771004671,0.032399186164099036,0.05230788057865773,0,0,0,1,1,1,1,1,1
0.049687337324040674,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.055927465723640234,0.09593976216887137,0.0163622906229237,0.04729018264407418,0,0,0,1,1,1,1,1,1
0.06295127875076457,0.08390678459649614,0.0043293130505484695,0.043411899813589276,0,0,0,0,1,1,1,1,1
0.07085719771281146,0.07454311640715487,-0.005034355138792801,0.04031756404980558,0,0,0,0,1,1,1,1,1
0.07975600444258608,0.12795981970117107,0.048382348155223395,0.07211619632269353,0,0,0,0,1,1,1,1,1
0.0897723936307419,0.05579490625591599,-0.023782565290031685,0.033889109023088074,0,0,0,0,0,1,1,1,1
0.1010467201123942,0.05152105070228765,-0.028056420843660022,0.03239092362652706,0,0,0,0,0,0,1,1,1
0.11373696559179233,0.09220741166158203,0.012629940115634355,0.059910717182785976,0,0,0,0,0,0,1,1,1
0.12802095236381492,0.08090167556677051,0.001324204020822839,0.055914842004991056,0,0,0,0,0,0,0,1,1
0.14409883505210097,0.07198271386791116,-0.0075947576780365095,0.052697089778671095,0,0,0,0,0,0,0,0,1
0.16219590527934297,0.09490033776679326,0.015322866220845582,0.07333939147995876,0,0,0,0,0,0,0,0,0
0.1825657485702348,0.08265740578611311,0.0030799342401654356,0.06893354493114812,0,0,0,0,0,0,0,0,0
0.20549379772323434,0.07310490099661135,-0.006472570549336323,0.06548090233152987,0,0,0,0,0,0,0,0,0
0.23130133244282758,0.08578762759276122,0.0062101560468135475,0.08222514328436697,0,0,0,0,0,0,0,0,0
0.2603499812772129,0.07521096122843203,-0.004366510317515643,0.07854616122406291,0,0,0,0,0,0,0,0,0
0.29304678894489,0.06677944473613363,-0.01279802680981404,0.07568556293354559,0,0,0,0,0,0,0,0,0
0.3298499200561579,0.0746840225427238,-0.004893449003223874,0.0915752697831319,0,0,0,0,0,0,0,0,0
