a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0662988260793267,0.14221221668676096,0.06263474514081328,0.07029955110610922,0,0,0,0,1,1,1,1,1
0.07138587447134769,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.07686324744184311,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0827608942393399,0.26811318298719766,0.18853571144124998,0.14255773083459014,0,0,0,0,0,1,1,1,1
0.08911106209085984,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.09594847252371126,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.10331051121629094,0.21405019067431788,0.13447271912837022,0.13273435241238846,0,0,0,0,0,0,1,1,1
0.11123743241596468,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.11977257904174522,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.12896261967524753,0.17793038515422152,0.09835291360827385,0.12722301713772938,0,0,0,0,0,0,0,1,1
0.13885780373574397,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.14951223623456833,0.15206486801140703,0.07248739646545936,0.12457794910044935,0,0,0,0,0,0,0,0,1
0.1609841736111742,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.1733363422684245,0.1326090979090913,0.05303162636314364,0.12409895558351924,0,0,0,0,0,0,0,0,0
0.18663628154880252,0.11742724559605026,0.03784977405010259,0.12546096846880742,0,0,0,0,0,0,0,0,0
0.2009567130268745,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.21637593813722603,0.10523793627763318,0.02566046473168551,0.1285679997681531,0,0,0,0,0,0,0,0,0
0.23297826631202656,0.09522590552508085,0.01564843397913318,0.13350027849888502,0,0,0,0,0,0,0,0,0
0.2508544759691986,0.08684776806987622,0.007270296523928549,0.1405132551803692,0,0,0,0,0,0,0,0,0
0.27010231087178804,0.07972738869822192,0.00014991715227424818,0.15008144058286607,0,0,0,0,0,0,0,0,0
0.2908270145725362,0.07359608345722117,-0.0059813880887265025,0.16300346638899502,0,0,0,0,0,0,0,0,0
0.31314190586589513,0.06825676028718,-0.011320711258767671,0.18061929747227604,0,0,0,0,0,0,0,0,0
0.33716899839395126,0.06356154218308853,-0.016015929362859144,0.20527079855164534,0,0,0,0,0,0,0,0,0
