a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.028157982520106362,0.1063373556249619,0.026759884079014223,0.053198196260354436,0,0,1,1,1,1,1,1,1
0.031494762070737245,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03522695694494674,0.17752692914273716,0.09794945759678948,0.09380288921832963,0,0,1,1,1,1,1,1,1
0.039401424681792585,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.04407057553626339,0.14196928945935755,0.06239181791340988,0.08277967368696258,0,0,0,1,1,1,1,1,1
0.04929303048767665,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.055134357223441774,0.11825469599810841,0.038677224452160736,0.07517510214246904,0,0,0,1,1,1,1,1,1
0.06166789333843131,0.10130763334605546,0.021730161800107783,0.06963671689544638,0,0,0,0,1,1,1,1,1
0.06897566708519147,0.0885903458758151,0.009012874329867429,0.06545305959533107,0,0,0,0,1,1,1,1,1
0.07714942723496947,0.07869296841130585,-0.0008845031346418203,0.062212601594910905,0,0,0,0,1,1,1,1,1
0.0862917949794168,0.07076957898401717,-0.0088078925619305,0.05966019307515348,0,0,0,0,0,1,1,1,1
0.09651755233504228,0.06428185976299701,-0.015295611782950663,0.057629075730436054,0,0,0,0,0,1,1,1,1
0.10795508322627527,0.05887092812097977,-0.020706543424967902,0.05600569951393187,0,0,0,0,0,0,1,1,1
0.12074798533987209,0.10464489293709144,0.025067421391143763,0.10545811616183597,0,0,0,0,0,0,0,1,1
0.1350568729874251,0.09090307106023525,0.011325599514287576,0.10240940597267417,0,0,0,0,0,0,0,1,1
0.15106139361083273,0.07955661276798229,-2.0858777965385156e-05,0.09985257814888009,0,0,0,0,0,0,0,0,1
0.16896248324786564,0.07256222771929649,-0.007015243826651182,0.10117657273425669,0,0,0,0,0,0,0,0,0
0.18898488927509838,0.06493367307971465,-0.014643798466233024,0.1007314169800268,0,0,0,0,0,0,0,0,0
0.21137999210113032,0.08692408336051521,0.007346611814567541,0.14994972428288145,0,0,0,0,0,0,0,0,0
0.23642896123632764,0.07679041689922782,-0.0027870546467198554,0.15583606192073496,0,0,0,0,0,0,0,0,0
0.26444628536340087,0.06864553317909193,-0.010931938366855742,0.16502374035353162,0,0,0,0,0,0,0,0,0
0.29578372072869435,0.08130232517827911,0.0017248536323314356,0.23407928510095136,0,0,0,0,0,0,0,0,0
0.33083470742606436,0.07183259049434945,-0.007744881051598221,0.2700211169030485,0,0,0,0,0,0,0,0,0
