a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.05547366227037842,0.09904569851805878,0.019468226972111105,0.04914942142564042,0,0,0,1,1,1,1,1,1
0.06020553485151961,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.06534103353571172,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.07091458740536777,0.24240795861473177,0.1628304870687841,0.12650782518513567,0,0,0,0,1,1,1,1,1
0.07696356232450845,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.08352851144460209,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.09065344707841369,0.1936453572219653,0.11406788567601762,0.11569606435193278,0,0,0,0,0,1,1,1,1
0.09838613576454239,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.10677841850079982,0.16108732127049236,0.08150984972454468,0.1088356808884154,0,0,0,0,0,0,1,1,1
0.11588655829331809,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.12577161735140344,0.1377896560398467,0.05821218449389902,0.10446450850206526,0,0,0,0,0,0,0,1,1
0.13649986645690146,0.12028015761144638,0.040702686065498705,0.10182709063921694,0,0,0,0,0,0,0,1,1
0.1481432292525419,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.16077976442783226,0.10662978855350884,0.027052317007561166,0.10050506370690379,0,0,0,0,0,0,0,0,0
0.17449418903514075,0.09568115613519677,0.0161036845892491,0.10026216694883301,0,0,0,0,0,0,0,0,0
0.18937844644434995,0.08669780125940302,0.007120329713455345,0.10097242191919634,0,0,0,0,0,0,0,0,0
0.20553232274372737,0.07918881338657285,-0.00038865815937481896,0.10258538933209589,0,0,0,0,0,0,0,0,0
0.22306411571944773,0.07281436888357071,-0.006763102662376966,0.10511038563134378,0,0,0,0,0,0,0,0,0
0.24209136089869698,0.06733174410973265,-0.01224572743621502,0.10861228139981462,0,0,0,0,0,0,0,0,0
0.26274161952384983,0.062562928600047,-0.01701454294590067,0.11321644028205555,0,0,0,0,0,0,0,0,0
0.2851533337404071,0.05837439581768287,-0.021203075728264804,0.11912343039955897,0,0,0,0,0,0,0,0,0
0.3094767547319887,0.10601641222430247,0.026438940678354797,0.24560253055780307,0,0,0,0,0,0,0,0,0
0.3358749500247269,0.048376781587806374,-0.0312006899581413,0.1485581504016006,0,0,0,0,0,0,0,0,0
