x_m,y_m,z_m
3.061616997868383e-18,-0.05,0.0
0.005389123152137968,-0.04970872510587141,0.0
0.010715457653252535,-0.048838294066043626,0.0
0.01591694640262749,-0.047398848268875526,0.0
0.02093298687687141,-0.045407158691254064,0.0
0.025705137209661083,-0.04288643050001361,0.0
0.030177797097678573,-0.03986603268863536,0.0
0.034298855599509646,-0.03638115589922874,0.0
0.03802029828000155,-0.032472402416509186,0.0
0.04129876662624366,-0.02818531311075084,0.0
0.04409606321741775,-0.023569836841299888,0.0
0.04637959676278621,-0.018679748502625815,0.0
0.04812276182268237,-0.013572022493253713,0.0
0.049305248788375444,-0.008306168907288277,0.0
0.0499132805092358,-0.0029435401825594464,0.0
0.049939772810258624,0.0024533837163709035,0.0
0.04938441702975689,0.007821723252011544,0.0
0.04988197746235079,0.0034334129442186883,0.0
0.049990362024103244,-0.0009816846230314151,0.0
0.04970872510587141,-0.005389123152137967,0.0
0.049039264020161524,-0.009754516100806413,0.0
0.04798720185784287,-0.014043804963564605,0.0
0.04656074673794018,-0.018223524993957484,0.0
0.044771027768434855,-0.022261066294273407,0.0
0.04263200821770461,-0.026124928235797443,0.0
0.04016037657403225,-0.02978496522462167,0.0
0.037375416343129846,-0.033212621895564086,0.0
0.034298855599509646,-0.03638115589922874,0.0
0.0309546974654917,-0.03926584654403725,0.0
0.02736903284043983,-0.041844187665420474,0.0
0.02356983684129989,-0.04409606321741775,0.0
0.019586750542597803,-0.046003904216729744,0.0
0.015450849718747373,-0.04755282581475768,0.0
0.020486201517384766,-0.045610476289873386,0.0
0.025282868668899228,-0.0431367192988896,0.0
0.029784965224621675,-0.04016037657403224,0.0
0.03394003727664709,-0.03671612547178428,0.0
0.03769967409809347,-0.03284409494715207,0.0
0.04102007217627568,-0.028589398011380614,0.0
0.04386254556724622,-0.024001606120450557,0.0
0.04619397662556434,-0.01913417161825449,0.0
0.04798720185784287,-0.014043804963564608,0.0
0.049221328404494585,-0.008789813996717731,0.0
0.04988197746235079,-0.0034334129442186857,0.0
0.04996145181203615,0.0019629907879534308,0.0
0.04945882549823905,0.007336523722768085,0.0
0.04837995461801299,0.012624578850757904,0.0
0.04673740909141462,0.017765545064020807,0.0
0.0445503262094184,0.02269952498697734,0.0
0.046379596762786204,0.01867974850262582,0.0
0.04784701678661044,0.014514233862723117,0.0
0.04894113756745362,0.010235480135468981,0.0
0.04965342284774632,0.005876869872891883,0.0
0.04997831542510106,0.0014724086623981582,0.0
0.0499132805092358,-0.0029435401825594516,0.0
0.04945882549823905,-0.007336523722768085,0.0
0.04861849601988383,-0.01167226819279527,0.0
0.047398848268875526,-0.015916946402627488,0.0
0.045809397855856804,-0.02003744165515705,0.0
0.04386254556724622,-0.024001606120450557,0.0
0.041573480615127265,-0.02777851165098011,0.0
0.03896006213202584,-0.03133869108097348,0.0
0.03604267983514595,-0.03465436812728179,0.0
0.03284409494715207,-0.03769967409809347,0.0
0.029389262614623657,-0.04045084971874738,0.0
0.03357794774235092,-0.03704755626774796,0.0
0.037375416343129846,-0.033212621895564086,0.0
0.040737424126374475,-0.02899072740632568,0.0
0.04362480035363986,-0.024431062074847746,0.0
0.04600390421672975,-0.0195867505425978,0.0
0.04784701678661044,-0.014514233862723117,0.0
0.049132663966535595,-0.009272611905579544,0.0
0.0498458666866564,-0.0039229547863922475,0.0
0.04997831542510106,0.0014724086623981553,0.0
0.04952846702217886,0.006850617084098396,0.0
0.0485015626597272,0.012149008995163198,0.0
0.04690956679612421,0.017305852853874648,0.0
0.044771027768434855,0.022261066294273407,0.0
0.04211086168581433,0.026956916145550014,0.0
0.03896006213202584,0.03133869108097348,0.0
0.03535533905932738,0.035355339059327376,0.0
0.03833725798642808,0.03209758012813515,0.0
0.04102007217627568,0.028589398011380614,0.0
0.043382850490977204,0.02485816331263272,0.0
0.045407158691254064,0.020932986876871406,0.0
0.047077203259151046,0.016844492669611005,0.0
0.04837995461801299,0.012624578850757899,0.0
0.049305248788375444,0.008306168907288277,0.0
0.0498458666866564,0.0039229547863922475,0.0
0.0499975904479664,-0.0004908659668574837,0.0
0.049759236333609846,-0.0049008570164780305,0.0
0.049132663966535595,-0.009272611905579544,0.0
0.04812276182268237,-0.013572022493253713,0.0
0.04673740909141462,-0.017765545064020807,0.0
0.04498741420261108,-0.0218204620336671,0.0
0.04288643050001361,-0.025705137209661083,0.0
0.04045084971874738,-0.029389262614623657,0.0
0.043382850490977204,-0.02485816331263272,0.0
0.045809397855856804,-0.02003744165515705,0.0
0.047702220120314026,-0.014983263849812831,0.0
0.049039264020161524,-0.009754516100806413,0.0
0.04980495166258436,-0.004412118526018478,0.0
0.049990362024103244,0.0009816846230314151,0.0
0.04959333488938131,0.006364050168695664,0.0
0.04861849601988383,0.01167226819279527,0.0
0.047077203259151046,0.016844492669611,0.0
0.04498741420261108,0.0218204620336671,0.0
0.04237347697371172,0.026542201286975476,0.0
0.03926584654403725,0.0309546974654917,0.0
0.03570072990256342,0.03500654059492618,0.0
0.03171966420818228,0.03865052266813685,0.0
0.02736903284043983,0.041844187665420474,0.0
0.022699524986977342,0.044550326209418394,0.0
0.026542201286975476,0.04237347697371172,0.0
0.030177797097678573,0.03986603268863536,0.0
0.03357794774235092,0.03704755626774796,0.0
0.03671612547178428,0.033940037276647086,0.0
