a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.026018988395639632,0.10377681195370889,0.024199340407761213,0.04425611202870015,0,0,1,1,1,1,1,1,1
0.02920503548776196,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.032781216735711896,0.1721243944981033,0.09254692295215562,0.0768022297809056,0,0,1,1,1,1,1,1,1
0.03679530439618949,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0413009204790531,0.1376549706048883,0.05807749905894062,0.06653168989988917,0,0,0,1,1,1,1,1,1
0.0463582530545315,0.06793658750192372,-0.011640884044023955,0.03517554264675177,0,0,0,1,1,1,1,1,1
0.05203486027285875,0.046730690169881246,-0.032846781376066427,0.02507788861372518,0,0,0,1,1,1,1,1,1
0.05840657283679211,0.09824064128127967,0.018663169735331997,0.05407668270083916,0,0,0,1,1,1,1,1,1
0.06555850698265145,0.08591472344249908,0.006337251896551405,0.04999545427348186,0,0,0,0,1,1,1,1,1
0.07358620150174203,0.0763226675607615,-0.0032548039851861693,0.04675098656967553,0,0,0,0,1,1,1,1,1
0.08259689399101047,0.06864435723188357,-0.010933114314064102,0.04410986385442146,0,0,0,0,0,1,1,1,1
0.0927109533816706,0.11784446027449509,0.03826698872854742,0.079219494367896,0,0,0,0,0,1,1,1,1
0.10406348788216875,0.054304656509376575,-0.025272815036571097,0.03964640831610028,0,0,0,0,0,0,1,1,1
0.11680614981512284,0.0944309941017975,0.014853522555849832,0.07178772245912406,0,0,0,0,0,0,1,1,1
0.13110916145806756,0.04401651430290343,-0.03556095724304424,0.03604989070627079,0,0,0,0,0,0,0,1,1
0.14716358895010936,0.11241131526619247,0.032833843720244796,0.09550888549672665,0,0,0,0,0,0,0,0,1
0.16518389464037042,0.06627228510091923,-0.013305186445028441,0.06225315818943056,0,0,0,0,0,0,0,0,0
0.18541080197365437,0.08833579455583584,0.008758323009888172,0.08848722032934643,0,0,0,0,0,0,0,0,0
0.2081145111837798,0.056966430106314414,-0.02261104143963326,0.06260371065669423,0,0,0,0,0,0,0,0,0
0.2335983087512771,0.09006320427162216,0.01048573272567449,0.10558573201793488,0,0,0,0,0,0,0,0,0
0.2622026188422269,0.08189125731242243,0.0023137857664747574,0.10733878162953266,0,0,0,0,0,0,0,0,0
0.2943095508492044,0.07224312828202001,-0.0073343432639276646,0.10607889781675695,0,0,0,0,0,0,0,0,0
0.3303480037824505,0.06766567452968737,-0.0119117970162603,0.11114800733310308,0,0,0,0,0,0,0,0,0
