geometry,f0_hz,harmonic,phase,I_real_A,I_imag_A,I_abs_A,I_phase_rad
sawbowl_curved,1703770.789086661,3,2,0.00015980808325149408,-0.011944854498766417,0.011945923472891196,-1.5574183028553434
sawbowl_curved,1703770.789086661,4,0,0.00026405034705719564,-0.018597971506980497,0.018599845880013077,-1.556599477053005
sawbowl_curved,1703770.789086661,4,1,-0.016238340957432915,0.009070311445060635,0.018599845880013125,2.6321907277333865
sawbowl_curved,1703770.789086661,4,2,0.01597429061037568,0.00952766006191991,0.0185998458800131,0.5377956253401919
sawbowl_curved,1703770.789086661,5,0,4.22195142075573e-05,-0.003333774385210903,0.0033340417122268064,-1.5581328251683906
sawbowl_curved,1703770.789086661,5,1,0.002866023550974716,0.0017034503644446435,0.0033340417122268147,0.5362622772248067
sawbowl_curved,1703770.789086661,5,2,-0.0029082430651822763,0.0016303240207662603,0.003334041712226808,2.6306573796180035
sawbowl_curved,1703770.789086661,6,0,5.022254095548079e-05,-0.005355610925281092,0.005355846402447537,-1.5614190457399586
sawbowl_curved,1703770.789086661,6,1,5.0222540955484354e-05,-0.005355610925281108,0.005355846402447553,-1.561419045739958
sawbowl_curved,1703770.789086661,6,2,5.022254095548736e-05,-0.005355610925281098,0.005355846402447542,-1.5614190457399575
sawbowl_curved,1703770.789086661,7,0,5.5547804765445055e-05,-0.005208455545505431,0.005208751743759779,-1.560131802847527
sawbowl_curved,1703770.789086661,7,1,-0.004538428719272375,0.0025561219627013845,0.005208751743759792,2.6286584019388646
sawbowl_curved,1703770.789086661,7,2,0.004482880914506915,0.0026523335828040587,0.005208751743759782,0.5342632995456702
sawbowl_curved,2204741.3017367152,1,0,0.005476348399098591,-0.2150683903886527,0.21513810200927735,-1.545338539779996
sawbowl_curved,2204741.3017367152,1,1,-0.18899286382715202,0.10279153836073299,0.2151381020092779,2.643451665006395
sawbowl_curved,2204741.3017367152,1,2,0.1835165154280531,0.1122768520279201,0.21513810200927758,0.5490565626131996
sawbowl_curved,2204741.3017367152,2,0,0.0006922207271805973,-0.03896995302172519,0.038976100472605094,-1.5530352600318162
sawbowl_curved,2204741.3017367152,2,1,0.033402858937509945,0.020084457245627216,0.038976100472605205,0.5413598423613801
sawbowl_curved,2204741.3017367152,2,2,-0.03409507966469052,0.018885495776098046,0.038976100472605135,2.635754944754576
sawbowl_curved,2204741.3017367152,3,0,0.00010817297048501926,-0.009231079468410824,0.009231713250727592,-1.5590785185103888
sawbowl_curved,2204741.3017367152,3,1,0.00010817297048502281,-0.009231079468410853,0.009231713250727622,-1.5590785185103884
sawbowl_curved,2204741.3017367152,3,2,0.00010817297048502517,-0.009231079468410838,0.009231713250727606,-1.5590785185103881
sawbowl_curved,2204741.3017367152,4,0,0.000178823909921492,-0.01437273504500154,0.01437384745517271,-1.5583550842008078
sawbowl_curved,2204741.3017367152,4,1,-0.012536565625794992,0.00703150147370471,0.014373847455172747,2.6304351205855836
sawbowl_curved,2204741.3017367152,4,2,0.01235774171587346,0.007341233571296861,0.014373847455172718,0.5360400181923889
sawbowl_curved,2204741.3017367152,5,0,2.8601893087826223e-05,-0.002576355922171038,0.002576514681889856,-1.5596950973832018
sawbowl_curved,2204741.3017367152,5,1,0.002216888731246694,0.001312947927095911,0.002576514681889864,0.5347000050099956
sawbowl_curved,2204741.3017367152,5,2,-0.002245490624334522,0.0012634079950751287,0.002576514681889858,2.6290951074031925
sawbowl_curved,2204741.3017367152,6,0,3.403148326769929e-05,-0.004138770799851035,0.0041389107112322415,-1.5625739057007897
sawbowl_curved,2204741.3017367152,6,1,3.4031483267702006e-05,-0.0041387707998510465,0.004138910711232253,-1.562573905700789
sawbowl_curved,2204741.3017367152,6,2,3.403148326770438e-05,-0.004138770799851041,0.0041389107112322476,-1.5625739057007886
sawbowl_curved,2204741.3017367152,7,0,3.7647425908999204e-05,-0.0040250742343580365,0.004025250292934652,-1.5614433742925764
sawbowl_curved,2204741.3017367152,7,1,-0.0035046402520267682,0.0019799334899547345,0.004025250292934662,2.6273468304938152
sawbowl_curved,2204741.3017367152,7,2,0.0034669928261177587,0.002045140744403312,0.004025250292934656,0.5329517281006207
sawbowl_curved,2853015.346148455,1,0,0.0036999724856142772,-0.16622505723683315,0.16626623063563675,-1.548541188656481
sawbowl_curved,2853015.346148455,1,1,-0.1458051085554274,0.07990825845257138,0.16626623063563722,2.6402490161299097
sawbowl_curved,2853015.346148455,1,2,0.14210513606981287,0.0863167987842621,0.16626623063563695,0.5458539137367145
sawbowl_curved,2853015.346148455,2,0,0.0004684398262470541,-0.03011725368665178,0.03012089649225193,-1.5552437116338231
sawbowl_curved,2853015.346148455,2,1,0.025848086871737515,0.01546430763300027,0.030120896492252015,0.5391513907593731
sawbowl_curved,2853015.346148455,2,2,-0.026316526697984552,0.014652946053651554,0.03012089649225196,2.633546493152569
sawbowl_curved,2853015.346148455,3,0,7.32537901513278e-05,-0.007133782461546632,0.007134158557702643,-1.5605281113014868
sawbowl_curved,2853015.346148455,3,1,7.325379015133047e-05,-0.007133782461546655,0.007134158557702666,-1.5605281113014866
sawbowl_curved,2853015.346148455,3,2,7.325379015133234e-05,-0.007133782461546643,0.007134158557702654,-1.5605281113014862
sawbowl_curved,2853015.346148455,4,0,0.00012115123975927127,-0.011107300166453078,0.011107960866449962,-1.559889406677624
sawbowl_curved,2853015.346148455,4,1,-0.00967977973148715,0.005448730031895039,0.011107960866449986,2.6289007981087673
sawbowl_curved,2853015.346148455,4,2,0.009558628491727852,0.005658570134558063,0.011107960866449969,0.5345056957155727
sawbowl_curved,2853015.346148455,5,0,1.938305690290087e-05,-0.001991002264304149,0.001991096612261482,-1.561061307939349
sawbowl_curved,2853015.346148455,5,1,0.001714567011428285,0.001012287351832992,0.0019910966122614875,0.5333337944538483
sawbowl_curved,2853015.346148455,5,2,-0.0017339500683311872,0.0009787149124711582,0.0019910966122614836,2.6277288968470454
sawbowl_curved,2853015.346148455,6,0,2.3067323081263753e-05,-0.003198391918108807,0.0031984750996713837,-1.5635842890793294
sawbowl_curved,2853015.346148455,6,1,2.3067323081265843e-05,-0.0031983919181088174,0.003198475099671394,-1.5635842890793288
sawbowl_curved,2853015.346148455,6,2,2.3067323081267663e-05,-0.0031983919181088104,0.003198475099671387,-1.5635842890793281
sawbowl_curved,2853015.346148455,7,0,2.5522708147664576e-05,-0.0031105427756972217,0.0031106474837360415,-1.562591284385006
sawbowl_curved,2853015.346148455,7,1,-0.0027065704173857945,0.001533168074219359,0.003110647483736049,2.6261989204013854
sawbowl_curved,2853015.346148455,7,2,0.002681047709238122,0.0015773747014778702,0.0031106474837360436,0.5318038180081912
sawbowl_curved,3691905.512427603,1,0,0.002501475525043367,-0.12846964297723976,0.12849399420401655,-1.551327451437181
sawbowl_curved,3691905.512427603,1,1,-0.1125087121959287,0.06206848013698747,0.1284939942040169,2.63746275334921
sawbowl_curved,3691905.512427603,1,2,0.11000723667088516,0.0664011628402525,0.12849399420401666,0.5430676509560143
sawbowl_curved,3691905.512427603,2,0,0.0003171516136975181,-0.023275194635859617,0.023277355315482456,-1.5571710062729918
sawbowl_curved,3691905.512427603,2,1,0.019998334025833012,0.011912258672243138,0.023277355315482518,0.5372240961202046
sawbowl_curved,3691905.512427603,2,2,-0.020315485639530517,0.011362935963616514,0.023277355315482473,2.6316191985134005
sawbowl_curved,3691905.512427603,3,0,4.962597373949374e-05,-0.005512949234501495,0.0055131725893046565,-1.5617948592893727
sawbowl_curved,3691905.512427603,3,1,4.962597373949571e-05,-0.00551294923450151,0.005513172589304672,-1.5617948592893722
sawbowl_curved,3691905.512427603,3,2,4.962597373949719e-05,-0.005512949234501502,0.0055131725893046634,-1.561794859289372
sawbowl_curved,3691905.512427603,4,0,8.210574482256583e-05,-0.008583688912181819,0.008584081587126601,-1.561231296922389
sawbowl_curved,3691905.512427603,4,1,-0.00747474552854357,0.004220738795277931,0.00858408158712662,2.6275589078640027
sawbowl_curved,3691905.512427603,4,2,0.007392639783720984,0.0043629501169039075,0.008584081587126608,0.5331638054708081
sawbowl_curved,3691905.512427603,5,0,1.31394698887011e-05,-0.0015386320429081272,0.0015386881455098668,-1.5622568253868205
sawbowl_curved,3691905.512427603,5,1,0.0013259247012908384,0.000780695136169944,0.0015386881455098712,0.5321382770063767
sawbowl_curved,3691905.512427603,5,2,-0.0013390641711795404,0.0007579369067381837,0.0015386881455098677,2.6265333793995738
sawbowl_curved,3691905.512427603,6,0,1.5639797342293912e-05,-0.0024716695690555793,0.0024717190499440466,-1.5644687865726812
sawbowl_curved,3691905.512427603,6,1,1.5639797342295508e-05,-0.0024716695690555875,0.002471719049944055,-1.5644687865726805
sawbowl_curved,3691905.512427603,6,2,1.5639797342296935e-05,-0.0024716695690555827,0.00247171904994405,-1.5644687865726798
sawbowl_curved,3691905.512427603,7,0,1.7307178028909403e-05,-0.002403789498310168,0.002403851802960734,-1.5635964954510884
sawbowl_curved,3691905.512427603,7,1,-0.002090396359901317,0.0011869062933142298,0.0024038518029607403,2.6251937093353033
sawbowl_curved,3691905.512427603,7,2,0.002073089181872401,0.0012168832049959438,0.002403851802960736,0.5307986069421088
sawbowl_curved,4777459.865785123,1,0,0.001692187809221786,-0.0992870339904243,0.09930145325319942,-1.5537545850644525
sawbowl_curved,4777459.865785123,1,1,-0.08683118760672759,0.04817803936445188,0.09930145325319965,2.6350356197219384
sawbowl_curved,4777459.865785123,1,2,0.08513899979750565,0.0511089946259726,0.09930145325319949,0.5406405173287431
sawbowl_curved,4777459.865785123,2,0,0.0002148121771714587,-0.017987282063756955,0.01798856470963189,-1.558854446695084
sawbowl_curved,4777459.865785123,2,1,0.01547003712366401,0.00917967383435124,0.017988564709631935,0.5355406556981124
sawbowl_curved,4777459.865785123,2,2,-0.01568484930083546,0.008807608229405739,0.017988564709631904,2.629935758091308
sawbowl_curved,4777459.865785123,3,0,3.363061813228047e-05,-0.004260353657818244,0.004260486393378255,-1.5629026347875352
sawbowl_curved,4777459.865785123,3,1,3.3630618132282e-05,-0.004260353657818256,0.004260486393378267,-1.5629026347875348
sawbowl_curved,4777459.865785123,3,2,3.3630618132283153e-05,-0.004260353657818249,0.0042604863933782605,-1.5629026347875346
sawbowl_curved,4777459.865785123,4,0,5.5660241231809104e-05,-0.006633407196316035,0.006633640711901071,-1.5624056260062205
sawbowl_curved,4777459.865785123,4,1,-0.0057725292662721165,0.0032685004152705056,0.006633640711901088,2.626384578780171
sawbowl_curved,4777459.865785123,4,2,0.005716869025040291,0.003364906781045544,0.006633640711901076,0.5319894763869764
sawbowl_curved,4777459.865785123,5,0,8.909346327896481e-06,-0.0011890376079755575,0.0011890709859517328,-1.563303561604459
sawbowl_curved,4777459.865785123,5,1,0.001025282101397969,0.0006022345242388543,0.0011890709859517362,0.5310915407887382
sawbowl_curved,4777459.865785123,5,2,-0.0010341914477258664,0.0005868030837367039,0.0011890709859517339,2.6254866431819353
sawbowl_curved,4777459.865785123,6,0,1.0606404645413795e-05,-0.0019100640820543435,0.0019100935300067387,-1.5652434787350946
sawbowl_curved,4777459.865785123,6,1,1.0606404645415023e-05,-0.00191006408205435,0.0019100935300067452,-1.565243478735094
sawbowl_curved,4777459.865785123,6,2,1.0606404645416127e-05,-0.0019100640820543461,0.0019100935300067415,-1.5652434787350935
sawbowl_curved,4777459.865785123,7,0,1.1738716641406957e-05,-0.0018576125408045936,0.001857649630372446,-1.5644771616656834
sawbowl_curved,4777459.865785123,7,1,-0.0016146090090460436,0.0009186402435830125,0.001857649630372451,2.6243130431207082
sawbowl_curved,4777459.865785123,7,2,0.001602870292404632,0.0009389722972215863,0.001857649630372448,0.529917940727514
sawbowl_curved,6182206.638917935,1,0,0.0011453126690685398,-0.07673181228005235,0.07674035937426357,-1.5558712573696953
sawbowl_curved,6182206.638917935,1,1,-0.06702435504747854,0.03737403627333677,0.07674035937426378,2.6329189474166954
sawbowl_curved,6182206.638917935,1,2,0.06587904237840989,0.039357776006715736,0.07674035937426366,0.5385238450235001
sawbowl_curved,6182206.638917935,2,0,0.00014554851799708114,-0.013900595299766864,0.013901357273985579,-1.5603260414478912
sawbowl_curved,6182206.638917935,2,1,0.011965494398326155,0.007076346363952108,0.013901357273985617,0.5340690609453049
sawbowl_curved,6182206.638917935,2,2,-0.012111042916323226,0.006824248935814773,0.01390135727398559,2.628464163338501
sawbowl_curved,6182206.638917935,3,0,2.279761449676688e-05,-0.003292345625829032,0.0032924245551177486,-1.5638720081681259
sawbowl_curved,6182206.638917935,3,1,2.279761449676803e-05,-0.0032923456258290426,0.003292424555117759,-1.5638720081681254
sawbowl_curved,6182206.638917935,3,2,2.279761449676894e-05,-0.0032923456258290365,0.003292424555117753,-1.5638720081681252
sawbowl_curved,6182206.638917935,4,0,3.774219003257991e-05,-0.005126219787920548,0.0051263587259356555,-1.5634338824117684
sawbowl_curved,6182206.638917935,4,1,-0.004458307656737974,0.002530424198597604,0.0051263587259356685,2.625356322374623
sawbowl_curved,6182206.638917935,4,2,0.004420565466705381,0.002595795589322955,0.005126358725935659,0.5309612199814284
sawbowl_curved,6182206.638917935,5,0,6.042442622219203e-06,-0.0009188713776168963,0.0009188912447707921,-1.5642204820423846
sawbowl_curved,6182206.638917935,5,1,0.0007927447345155281,0.00046466859762020273,0.000918891244770795,0.5301746203508126
sawbowl_curved,6182206.638917935,5,2,-0.000798787177137748,0.00045420277999669425,0.000918891244770793,2.6245697227440097
sawbowl_curved,6182206.638917935,6,0,7.194419475133123e-06,-0.001476061803727055,0.0014760793366528613,-1.5659223015431256
sawbowl_curved,6182206.638917935,6,1,7.194419475134064e-06,-0.00147606180372706,0.0014760793366528665,-1.565922301543125
sawbowl_curved,6182206.638917935,6,2,7.194419475134926e-06,-0.0014760618037270576,0.001476079336652864,-1.5659223015431245
sawbowl_curved,6182206.638917935,7,0,7.963395090077136e-06,-0.001435531221457719,0.0014355533091603568,-1.5652490330220852
sawbowl_curved,6182206.638917935,7,1,-0.0012471882032531318,0.0007108691082804812,0.0014355533091603605,2.6235411717643067
sawbowl_curved,6182206.638917935,7,2,0.001239224808163051,0.0007246621131772414,0.0014355533091603583,0.5291460693711121
sawbowl_curved,8000000.0,1,0,0.0007755241446433072,-0.059299558259212105,0.05930462922434146,-1.5577189960736884
sawbowl_curved,8000000.0,1,1,-0.051742685957994805,0.028978155519096833,0.059304629224341626,2.6310712087127026
sawbowl_curved,8000000.0,1,2,0.05096716181335142,0.030321402740115393,0.059304629224341536,0.5366761063195071
sawbowl_curved,8000000.0,2,0,9.864938402015733e-05,-0.010742315849121243,0.010742768800604851,-1.5616133338124978
sawbowl_curved,8000000.0,2,1,0.009253793728805141,0.005456590797189785,0.01074276880060488,0.5327817685806984
sawbowl_curved,8000000.0,2,2,-0.009352443112825294,0.005285725051931473,0.010742768800604863,2.6271768709738943
sawbowl_curved,8000000.0,3,0,1.5458126652019144e-05,-0.002544273195709564,0.0025443201543999426,-1.5647207463590629
sawbowl_curved,8000000.0,3,1,1.5458126652020018e-05,-0.002544273195709572,0.0025443201543999504,-1.5647207463590627
sawbowl_curved,8000000.0,3,2,1.5458126652020716e-05,-0.002544273195709567,0.0025443201543999456,-1.5647207463590622
sawbowl_curved,8000000.0,4,0,2.5598003602538103e-05,-0.0039614680816520125,0.0039615507846973395,-1.5643346699521858
sawbowl_curved,8000000.0,4,1,-0.0034435309967931283,0.001958565519420046,0.00396155078469735,2.6244555348342056
sawbowl_curved,8000000.0,4,2,0.0034179329931905804,0.002002902562231976,0.003961550784697343,0.530060432441011
sawbowl_curved,8000000.0,5,0,4.098886441737788e-06,-0.0007100886371779813,0.0007101004672011876,-1.5650240320377258
sawbowl_curved,8000000.0,5,1,0.0006129053555139352,0.0003585940583747653,0.0007101004672011897,0.5293710703554716
sawbowl_curved,8000000.0,5,2,-0.0006170042419556736,0.00035149457880321634,0.0007101004672011883,2.6237661727486685
sawbowl_curved,8000000.0,6,0,4.8809316999937205e-06,-0.0011406710980032897,0.0011406815407090144,-1.5665173528477443
sawbowl_curved,8000000.0,6,1,4.880931699994442e-06,-0.0011406710980032934,0.0011406815407090179,-1.5665173528477436
sawbowl_curved,8000000.0,6,2,4.88093169999511e-06,-0.0011406710980032912,0.0011406815407090157,-1.5665173528477432
sawbowl_curved,8000000.0,7,0,5.403175142698974e-06,-0.0011093516523627887,0.0011093648105567763,-1.5659257950692047
sawbowl_curved,8000000.0,7,1,-0.0009634283002477707,0.0005499965392467211,0.001109364810556779,2.622864409717187
sawbowl_curved,8000000.0,7,2,0.0009580251251050687,0.0005593551131160704,0.0011093648105567773,0.5284693073239924
sawbowl_chord,100000.0,1,0,0.1715974916361159,-2.383829713126174,2.3899978661745753,-1.4989363191585447
sawbowl_chord,100000.0,1,1,-2.150255835681495,1.0433070695805209,2.3899978661745744,2.689853885627847
sawbowl_chord,100000.0,1,2,1.978658344045379,1.3405226435456528,2.389997866174576,0.5954587832346513
sawbowl_chord,100000.0,2,0,0.020460380995799284,-0.43307220737519986,0.43355526059698707,-1.5235866974612684
sawbowl_chord,100000.0,2,1,0.36482134276202577,0.23425531340107034,0.43355526059698685,0.570808404931927
sawbowl_chord,100000.0,2,2,-0.38528172375782543,0.19881689397412916,0.4335552605969871,2.6652035073251232
sawbowl_chord,100000.0,3,0,0.003520271282248191,-0.10907039203608732,0.10912718602074555,-1.5385323032032496
sawbowl_chord,100000.0,3,1,0.0035202712822482163,-0.10907039203608723,0.10912718602074545,-1.5385323032032492
sawbowl_chord,100000.0,3,2,0.00352027128224825,-0.10907039203608726,0.10912718602074549,-1.538532303203249
sawbowl_chord,100000.0,4,0,0.005083404884274901,-0.15989305932341166,0.15997384606559134,-1.539014501901854
sawbowl_chord,100000.0,4,1,-0.14101315370502424,0.07554417189420165,0.15997384606559123,2.649775702884538
sawbowl_chord,100000.0,4,2,0.13592974882074915,0.08434888742921004,0.1599738460655913,0.5553806004913434
sawbowl_chord,100000.0,5,0,0.0008052517872519855,-0.02866675621424226,0.02867806378205596,-1.5427136206125711
sawbowl_chord,100000.0,5,1,0.024423513232003202,0.015030746611324194,0.02867806378205595,0.5516814817806255
sawbowl_chord,100000.0,5,2,-0.02522876501925525,0.013636009602918019,0.028678063782055962,2.6460765841738225
sawbowl_chord,100000.0,6,0,0.0010734501040013055,-0.04892587992157168,0.04893765443118245,-1.548859513184436
sawbowl_chord,100000.0,6,1,0.0010734501040013317,-0.048925879921571644,0.04893765443118241,-1.5488595131844356
sawbowl_chord,100000.0,6,2,0.0010734501040013606,-0.04892587992157168,0.04893765443118245,-1.548859513184435
sawbowl_chord,100000.0,7,0,0.0010467615758812034,-0.04479572052413032,0.04480794892731346,-1.5474331326698707
sawbowl_chord,100000.0,7,1,-0.03931761274266543,0.021491338145646535,0.044807948927313435,2.641357072116522
sawbowl_chord,100000.0,7,2,0.038270851166784164,0.023304382378483805,0.04480794892731346,0.5469619697233273
sawbowl_chord,129403.6331564652,1,0,0.11312253897722913,-1.8447747852703955,1.848239897089685,-1.509552498596385
sawbowl_chord,129403.6331564652,1,1,-1.6541830977937597,0.8244204001403205,1.8482398970896838,2.6792377061900066
sawbowl_chord,129403.6331564652,1,2,1.5410605588165307,1.020354385130075,1.8482398970896856,0.584842603796811
sawbowl_chord,129403.6331564652,2,0,0.013621745847918037,-0.33486061753055874,0.33513756150705104,-1.530139889543916
sawbowl_chord,129403.6331564652,2,1,0.28318692858444944,0.17922708671347148,0.3351375615070509,0.5642552128492795
sawbowl_chord,129403.6331564652,2,2,-0.29680867443236775,0.155633530817087,0.3351375615070511,2.6586503152424754
sawbowl_chord,129403.6331564652,3,0,0.0023530118480621473,-0.08430909258230525,0.08434192170450491,-1.5428942213851213
sawbowl_chord,129403.6331564652,3,1,0.002353011848062169,-0.0843090925823052,0.08434192170450489,-1.5428942213851211
sawbowl_chord,129403.6331564652,3,2,0.002353011848062195,-0.08430909258230525,0.08434192170450493,-1.542894221385121
sawbowl_chord,129403.6331564652,4,0,0.0034061155584290356,-0.12359251328354777,0.1236394393506429,-1.543244062239473
sawbowl_chord,129403.6331564652,4,1,-0.10873731400033258,0.058846474039948755,0.12363943935064284,2.645546142546919
sawbowl_chord,129403.6331564652,4,2,0.10533119844190345,0.06474603924359908,0.12363943935064294,0.5511510401537244
sawbowl_chord,129403.6331564652,5,0,0.0005404006524011542,-0.02215727620156139,0.022163865221061833,-1.5464118521256442
sawbowl_chord,129403.6331564652,5,1,0.018918563743019937,0.011546638793981791,0.022163865221061823,0.5479832502675523
sawbowl_chord,129403.6331564652,5,2,-0.019458964395421142,0.010610637407579558,0.022163865221061837,2.6423783526607494
sawbowl_chord,129403.6331564652,6,0,0.0007211779816819065,-0.037813183360059247,0.037820059935207984,-1.5517265078911646
sawbowl_chord,129403.6331564652,6,1,0.0007211779816819271,-0.03781318336005923,0.03782005993520797,-1.5517265078911642
sawbowl_chord,129403.6331564652,6,2,0.0007211779816819489,-0.03781318336005924,0.03782005993520798,-1.5517265078911635
sawbowl_chord,129403.6331564652,7,0,0.0007038906301743704,-0.03462164155041565,0.03462879619138839,-1.5504681840798225
sawbowl_chord,129403.6331564652,7,1,-0.030335166418465995,0.016701233607990924,0.03462879619138835,2.63832202070657
sawbowl_chord,129403.6331564652,7,2,0.02963127578829159,0.017920407942424745,0.034628796191388395,0.5439269183133755
sawbowl_chord,167453.00274093024,1,0,0.07488667316769337,-1.4270280493016785,1.4289916260468005,-1.5183670534196279
sawbowl_chord,167453.00274093024,1,1,-1.273285879192052,0.6486602632827131,1.4289916260467994,2.6704231513667636
sawbowl_chord,167453.00274093024,1,2,1.1983992060243591,0.7783677860189653,1.428991626046801,0.5760280489735684
sawbowl_chord,167453.00274093024,2,0,0.009093381230442872,-0.25888098825643624,0.25904064480855366,-1.5356850418604973
sawbowl_chord,167453.00274093024,2,1,0.21965082177167314,0.13731559328007817,0.2590406448085535,0.5587100605326983
sawbowl_chord,167453.00274093024,2,2,-0.22874420300211626,0.12156539497635788,0.25904064480855366,2.6531051629258946
sawbowl_chord,167453.00274093024,3,0,0.0015761664210983692,-0.06516465453161378,0.06518371346288558,-1.5466135981243059
sawbowl_chord,167453.00274093024,3,1,0.0015761664210983864,-0.06516465453161374,0.06518371346288554,-1.5466135981243057
sawbowl_chord,167453.00274093024,3,2,0.001576166421098406,-0.06516465453161378,0.06518371346288558,-1.5466135981243054
sawbowl_chord,167453.00274093024,4,0,0.0022863427705459892,-0.09552712620237526,0.09555448290765303,-1.5468669315960877
sawbowl_chord,167453.00274093024,4,1,-0.08387208942705206,0.04578353218013578,0.09555448290765298,2.6419232731903044
sawbowl_chord,167453.00274093024,4,2,0.08158574665650598,0.04974359402223952,0.09555448290765305,0.5475281707971098
sawbowl_chord,167453.00274093024,5,0,0.00036323167672235317,-0.017125088363146183,0.017128940092619255,-1.5495890072846281
sawbowl_chord,167453.00274093024,5,1,0.01464914572617667,0.008877112041073876,0.017128940092619244,0.5448060951085685
sawbowl_chord,167453.00274093024,5,2,-0.015012377402899065,0.008247976322072276,0.017128940092619258,2.6392011975017655
sawbowl_chord,167453.00274093024,6,0,0.00048520344836673466,-0.029223687343946893,0.029227715004137234,-1.5541947643057685
sawbowl_chord,167453.00274093024,6,1,0.00048520344836675065,-0.029223687343946883,0.029227715004137223,-1.5541947643057679
sawbowl_chord,167453.00274093024,6,2,0.00048520344836676756,-0.029223687343946883,0.029227715004137227,-1.5541947643057672
sawbowl_chord,167453.00274093024,7,0,0.0004739449004921807,-0.026757431972305557,0.026761629052082427,-1.5530855335655482
sawbowl_chord,167453.00274093024,7,1,-0.02340958827829666,0.012968267662332417,0.026761629052082406,2.6357046712208443
sawbowl_chord,167453.00274093024,7,2,0.022935643377804446,0.013789164309973151,0.02676162905208243,0.5413095688276496
sawbowl_chord,216690.26937635854,1,0,0.04975071149454326,-1.1035668337014608,1.104687688779087,-1.5257450918554956
sawbowl_chord,216690.26937635854,1,1,-0.9805922685066932,0.5086980368401044,1.1046876887790862,2.663045112930896
sawbowl_chord,216690.26937635854,1,2,0.9308415570121502,0.5948687968613561,1.1046876887790873,0.5686500105377007
sawbowl_chord,216690.26937635854,2,0,0.006084463111660173,-0.2001188105141727,0.20021128592805282,-1.540401436521895
sawbowl_chord,216690.26937635854,2,1,0.17026574212456783,0.10532870488017335,0.20021128592805273,0.5539936658713005
sawbowl_chord,216690.26937635854,2,2,-0.17635020523622819,0.09479010563399926,0.20021128592805287,2.6483887682644967
sawbowl_chord,216690.26937635854,3,0,0.0010577384839265762,-0.05036491676586466,0.05037602258548063,-1.5497979199017384
sawbowl_chord,216690.26937635854,3,1,0.0010577384839265897,-0.05036491676586464,0.05037602258548061,-1.5497979199017382
sawbowl_chord,216690.26937635854,3,2,0.0010577384839266046,-0.05036491676586465,0.05037602258548062,-1.5497979199017378
sawbowl_chord,216690.26937635854,4,0,0.0015370699035738848,-0.07383134173903073,0.07384733987676208,-1.5499806696343386
sawbowl_chord,216690.26937635854,4,1,-0.0647083524932779,0.035584529285627775,0.07384733987676201,2.6388095351520535
sawbowl_chord,216690.26937635854,4,2,0.06317128258970396,0.03824681245340297,0.07384733987676209,0.5444144327588588
sawbowl_chord,216690.26937635854,5,0,0.00024447944485790385,-0.013235292116418275,0.013237549909476518,-1.5523266441928825
sawbowl_chord,216690.26937635854,5,1,0.011339859476897172,0.006829371468159208,0.013237549909476514,0.5420684582003141
sawbowl_chord,216690.26937635854,5,2,-0.011584338921755106,0.006405920648259045,0.01323754990947652,2.636463560593511
sawbowl_chord,216690.26937635854,6,0,0.00032684512941274797,-0.022584854563836215,0.022587219470493802,-1.5563254647513407
sawbowl_chord,216690.26937635854,6,1,0.0003268451294127603,-0.022584854563836194,0.02258721947049378,-1.55632546475134
sawbowl_chord,216690.26937635854,6,2,0.00032684512941277344,-0.022584854563836205,0.022587219470493795,-1.5563254647513396
sawbowl_chord,216690.26937635854,7,0,0.0003194774993661582,-0.020679048295598135,0.020681516005464428,-1.5553482229649402
sawbowl_chord,216690.26937635854,7,1,-0.018068319899756363,0.01006284851741041,0.02068151600546441,2.6334419818214525
sawbowl_chord,216690.26937635854,7,2,0.01774884240039018,0.010616199778187731,0.02068151600546443,0.5390468794282577
sawbowl_chord,280405.0812695393,1,0,0.03315150774094341,-0.853254959639049,0.8538987344024659,-1.5319628677938166
sawbowl_chord,280405.0812695393,1,1,-0.7555162248229539,0.39791743194211027,0.8538987344024654,2.656827336992575
sawbowl_chord,280405.0812695393,1,2,0.7223647170820106,0.4553375276969386,0.8538987344024662,0.5624322345993796
sawbowl_chord,280405.0812695393,2,0,0.004079258153061549,-0.154682360884249,0.15473614030278887,-1.5444305999484278
sawbowl_chord,280405.0812695393,2,1,0.13191922496658112,0.08087392163127054,0.15473614030278876,0.5499645024447677
sawbowl_chord,280405.0812695393,2,2,-0.13599848311964283,0.07380843925297832,0.1547361403027889,2.644359604837964
sawbowl_chord,280405.0812695393,3,0,0.0007109544822861329,-0.03892497146145635,0.03893146361943093,-1.5525336174567523
sawbowl_chord,280405.0812695393,3,1,0.0007109544822861431,-0.03892497146145633,0.03893146361943091,-1.552533617456752
sawbowl_chord,280405.0812695393,3,2,0.0007109544822861546,-0.03892497146145634,0.03893146361943092,-1.5525336174567517
sawbowl_chord,280405.0812695393,4,0,0.001034725853461155,-0.05706104163688359,0.057070422552123995,-1.552664648334243
sawbowl_chord,280405.0812695393,4,1,-0.049933674550673345,0.027634421943391822,0.05707042255212395,2.636125556452149
sawbowl_chord,280405.0812695393,4,2,0.048898948697212154,0.029426619693491796,0.057070422552124016,0.5417304540589546
sawbowl_chord,280405.0812695393,5,0,0.00016474511834223176,-0.01022875028338545,0.010230076896772357,-1.554691634559147
