a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.03089235645305902,0.11613234850984168,0.036554876963894006,0.053522160567121835,0,0,1,1,1,1,1,1,1
0.03441109809553219,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03833063605683874,0.18428602369024685,0.10470855214429918,0.08973510541337197,0,0,1,1,1,1,1,1,1
0.042696622364183916,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.04755990896176324,0.14736498430718284,0.06778751276123517,0.07883090022162544,0,0,0,1,1,1,1,1,1
0.05297713999851755,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.059011411579423634,0.12273935498222377,0.0431618834362761,0.07127654817220366,0,0,0,1,1,1,1,1,1
0.06573300666464027,0.10513976799365932,0.025562296447711644,0.0657420775873628,0,0,0,0,1,1,1,1,1
0.07322021367609932,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.08156023834609698,0.091931542031101,0.012354070485153329,0.0615281937344859,0,0,0,0,0,1,1,1,1
0.09085021942845725,0.08165096413097621,0.0020734925850285357,0.058230391250875486,0,0,0,0,0,1,1,1,1
0.10119836010255859,0.07341980309197255,-0.006157668453975126,0.055597713960272306,0,0,0,0,0,0,1,1,1
0.11272518824802391,0.12773568404188387,0.0481582124959362,0.10242333854556865,0,0,0,0,0,0,1,1,1
0.12556496026886863,0.05629382386511057,-0.0232836476808371,0.05028933445236745,0,0,0,0,0,0,0,1,1
0.13986722481786537,0.10086745128262423,0.021289979736676554,0.09488004238516556,0,0,0,0,0,0,0,1,1
0.1557985646342893,0.045553525394635704,-0.03402394615131197,0.047341244943065214,0,0,0,0,0,0,0,0,1
0.17354453678274726,0.083172784546054,0.0035953130001063205,0.09073222481717091,0,0,0,0,0,0,0,0,0
0.1933118338916313,0.07467010740202201,-0.0049073641439256604,0.08958499936030645,0,0,0,0,0,0,0,0,0
0.21533069156378482,0.0981927224275982,0.01861525088165053,0.1293982536716584,0,0,0,0,0,0,0,0,0
0.2398575699992111,0.08430890464466048,0.004731433098712809,0.12761538264713596,0,0,0,0,0,0,0,0,0
0.2671781410634839,0.06615316723959547,-0.013424304306352206,0.114781586410747,0,0,0,0,0,0,0,0,0
0.29761061559313595,0.08026009168322015,0.0006826201372724799,0.15731523859892216,0,0,0,0,0,0,0,0,0
0.33150944969214313,0.0796993216149776,0.00012185006902992734,0.1853790388526679,0,0,0,0,0,0,0,0,0
