a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.03089235645305902,0.11613234850984142,0.03655487696389374,0.05352216056712187,0,0,1,1,1,1,1,1,1
0.03441109809553219,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.03833063605683874,0.18428602369024633,0.10470855214429865,0.08973510541337172,0,0,1,1,1,1,1,1,1
0.042696622364183916,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.04755990896176324,0.14736498430718312,0.06778751276123544,0.07883090022162546,0,0,0,1,1,1,1,1,1
0.05297713999851755,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.059011411579423634,0.12273935498222377,0.0431618834362761,0.07127654817220369,0,0,0,1,1,1,1,1,1
0.06573300666464027,0.10513976799365907,0.025562296447711394,0.06574207758736268,0,0,0,0,1,1,1,1,1
0.07322021367609932,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.08156023834609698,0.09193154203110125,0.012354070485153579,0.061528193734486196,0,0,0,0,0,1,1,1,1
0.09085021942845725,0.08165096413097594,0.002073492585028272,0.05823039125087522,0,0,0,0,0,1,1,1,1
0.10119836010255859,0.07341980309197228,-0.00615766845397539,0.05559771396027233,0,0,0,0,0,0,1,1,1
0.11272518824802391,0.12773568404188387,0.0481582124959362,0.10242333854556852,0,0,0,0,0,0,1,1,1
0.12556496026886863,0.0562938238651107,-0.023283647680836975,0.05028933445236764,0,0,0,0,0,0,0,1,1
0.13986722481786537,0.10086745128262409,0.021289979736676415,0.0948800423851654,0,0,0,0,0,0,0,1,1
0.1557985646342893,0.04555352539463583,-0.034023946151311844,0.04734124494306522,0,0,0,0,0,0,0,0,1
0.17354453678274726,0.08317278454605373,0.003595313000106057,0.09073222481717082,0,0,0,0,0,0,0,0,0
0.1933118338916313,0.07467010740202215,-0.004907364143925522,0.08958499936030645,0,0,0,0,0,0,0,0,0
0.21533069156378482,0.09819272242759845,0.01861525088165078,0.1293982536716587,0,0,0,0,0,0,0,0,0
0.2398575699992111,0.08430890464466029,0.004731433098712615,0.12761538264713587,0,0,0,0,0,0,0,0,0
0.2671781410634839,0.06615316723959559,-0.01342430430635208,0.11478158641074722,0,0,0,0,0,0,0,0,0
0.29761061559313595,0.0802600916832201,0.0006826201372724244,0.15731523859892205,0,0,0,0,0,0,0,0,0
0.33150944969214313,0.0796993216149776,0.00012185006902992734,0.185379038852668,0,0,0,0,0,0,0,0,0
