x_m,y_m,z_m
3.061616997868383e-18,-0.05,0.0
0.0030865260643598087,-0.04638614229674928,0.0
0.006173052128719615,-0.04277228459349856,0.0
0.009259578193079421,-0.03915842689024784,0.0
0.012346104257439226,-0.03554456918699712,0.0
0.015432630321799031,-0.03193071148374639,0.0
0.01851915638615884,-0.02831685378049567,0.0
0.021605682450518644,-0.02470299607724495,0.0
0.02469220851487845,-0.02108913837399423,0.0
0.027778734579238254,-0.017475280670743505,0.0
0.03086526064359806,-0.013861422967492786,0.0
0.033951786707957864,-0.010247565264242066,0.0
0.03703831277231767,-0.006633707560991339,0.0
0.04012483883667747,-0.0030198498577406196,0.0
0.04321136490103728,0.0005940078455101,0.0
0.04629789096539708,0.004207865548760827,0.0
0.04938441702975689,0.007821723252011544,0.0
0.0472635690728188,0.004360813935338468,0.0
0.045142721115880705,0.0008999046186653915,0.0
0.043021873158942604,-0.002561004698007685,0.0
0.04090102520200451,-0.0060219140146807616,0.0
0.03878017724506642,-0.009482823331353836,0.0
0.03665932928812832,-0.012943732648026915,0.0
0.034538481331190224,-0.01640464196469999,0.0
0.03241763337425213,-0.019865551281373066,0.0
0.030296785417314037,-0.02332646059804614,0.0
0.02817593746037594,-0.026787369914719215,0.0
0.026055089503437844,-0.030248279231392297,0.0
0.02393424154649975,-0.03370918854806537,0.0
0.021813393589561657,-0.03717009786473845,0.0
0.01969254563262356,-0.04063100718141153,0.0
0.017571697675685463,-0.0440919164980846,0.0
0.015450849718747373,-0.04755282581475768,0.0
0.017269566999414312,-0.04316205388964924,0.0
0.01908828428008125,-0.0387712819645408,0.0
0.020907001560748192,-0.03438051003943236,0.0
0.02272571884141513,-0.029989738114323924,0.0
0.02454443612208207,-0.025598966189215484,0.0
0.026363153402749008,-0.02120819426410705,0.0
0.028181870683415947,-0.01681742233899861,0.0
0.030000587964082885,-0.01242665041389017,0.0
0.031819305244749824,-0.008035878488781734,0.0
0.03363802252541677,-0.0036451065636732907,0.0
0.0354567398060837,0.0007456653614351452,0.0
0.037275457086750646,0.005136437286543581,0.0
0.03909417436741758,0.009527209211652024,0.0
0.04091289164808452,0.01391798113676046,0.0
0.04273160892875146,0.018308753061868903,0.0
0.0445503262094184,0.02269952498697734,0.0
0.04360275973474373,0.018752626567869544,0.0
0.04265519326006906,0.01480572814876175,0.0
0.041707626785394386,0.010858829729653956,0.0
0.040760060310719715,0.006911931310546161,0.0
0.03981249383604504,0.002965032891438367,0.0
0.03886492736137037,-0.0009818655276694274,0.0
0.0379173608866957,-0.004928763946777222,0.0
0.03696979441202103,-0.008875662365885016,0.0
0.03602222793734636,-0.01282256078499281,0.0
0.035074661462671686,-0.016769459204100605,0.0
0.034127094987997014,-0.0207163576232084,0.0
0.03317952851332234,-0.024663256042316194,0.0
0.03223196203864767,-0.028610154461423988,0.0
0.031284395563973,-0.03255705288053178,0.0
0.03033682908929833,-0.03650395129963958,0.0
0.029389262614623657,-0.04045084971874738,0.0
0.02976214239241764,-0.035712962920117705,0.0
0.030135022170211623,-0.030975076121488032,0.0
0.030507901948005605,-0.02623718932285836,0.0
0.03088078172579959,-0.021499302524228686,0.0
0.03125366150359357,-0.016761415725599013,0.0
0.03162654128138755,-0.01202352892696934,0.0
0.031999421059181535,-0.007285642128339667,0.0
0.03237230083697552,-0.002547755329709994,0.0
0.032745180614769505,0.002190131468919679,0.0
0.033118060392563486,0.006928018267549352,0.0
0.03349094017035747,0.011665905066179025,0.0
0.03386381994815145,0.016403791864808698,0.0
0.03423669972594544,0.02114167866343837,0.0
0.03460957950373942,0.025879565462068044,0.0
0.0349824592815334,0.030617452260697717,0.0
0.03535533905932738,0.03535533905932738,0.0
0.035673808475541136,0.031308801454705444,0.0
0.03599227789175488,0.027262263850083502,0.0
0.036310747307968634,0.02321572624546156,0.0
0.03662921672418238,0.01916918864083962,0.0
0.03694768614039613,0.015122651036217682,0.0
0.03726615555660988,0.01107611343159574,0.0
0.03758462497282363,0.007029575826973798,0.0
0.037903094389037384,0.0029830382223518595,0.0
0.03822156380525113,-0.0010634993822700792,0.0
0.03854003322146488,-0.005110036986892018,0.0
0.03885850263767863,-0.009156574591513963,0.0
0.03917697205389238,-0.013203112196135902,0.0
0.03949544147010613,-0.01724964980075784,0.0
0.03981391088631988,-0.021296187405379786,0.0
0.04013238030253363,-0.025342725010001725,0.0
0.04045084971874738,-0.029389262614623657,0.0
0.039341391923011754,-0.02476803831312103,0.0
0.03823193412727612,-0.0201468140116184,0.0
0.0371224763315405,-0.015525589710115771,0.0
0.03601301853580487,-0.010904365408613143,0.0
0.03490356074006924,-0.006283141107110514,0.0
0.03379410294433362,-0.0016619168056078854,0.0
0.032684645148597986,0.0029593074958947432,0.0
0.03157518735286236,0.007580531797397372,0.0
0.03046572955712673,0.0122017560989,0.0
0.029356271761391106,0.01682298040040263,0.0
0.02824681396565548,0.021444204701905258,0.0
0.02713735616991985,0.026065429003407886,0.0
0.026027898374184226,0.030686653304910515,0.0
0.024918440578448595,0.03530787760641314,0.0
0.02380898278271297,0.039929101907915765,0.0
0.022699524986977342,0.044550326209418394,0.0
0.024252856288713612,0.04080025271390803,0.0
0.025806187590449885,0.03705017921839767,0.0
0.027359518892186154,0.033300105722887316,0.0
0.028912850193922427,0.029550032227376954,0.0
0.030466181495658697,0.025799958731866593,0.0
0.03201951279739497,0.02204988523635623,0.0
0.033572844099131235,0.018299811740845873,0.0
0.03512617540086751,0.014549738245335512,0.0
0.03667950670260378,0.010799664749825154,0.0
0.038232838004340054,0.007049591254314792,0.0
0.03978616930607633,0.003299517758804431,0.0
0.04133950060781259,-0.0004505557367059307,0.0
0.042892831909548866,-0.004200629232216292,0.0
0.04444616321128514,-0.007950702727726647,0.0
0.045999494513021405,-0.011700776223237008,0.0
0.04755282581475768,-0.01545084971874737,0.0
0.045069631904586044,-0.011398645546965853,0.0
0.04258643799441441,-0.007346441375184337,0.0
0.040103244084242776,-0.003294237203402821,0.0
0.03762005017407115,0.0007579669683786955,0.0
0.03513685626389951,0.004810171140160212,0.0
0.03265366235372788,0.008862375311941728,0.0
0.030170468443556246,0.012914579483723244,0.0
0.027687274533384612,0.01696678365550476,0.0
0.025204080623212978,0.021018987827286277,0.0
0.022720886713041344,0.025071191999067793,0.0
0.020237692802869713,0.02912339617084931,0.0
0.01775449889269808,0.033175600342630826,0.0
0.015271304982526449,0.03722780451441234,0.0
0.012788111072354814,0.04128000868619386,0.0
0.01030491716218318,0.045332212857975375,0.0
0.007821723252011546,0.04938441702975689,0.0
0.010457865548760825,0.04629789096539708,0.0
0.013094007845510104,0.04321136490103728,0.0
0.015730150142259383,0.04012483883667747,0.0
0.018366292439008662,0.03703831277231767,0.0
0.02100243473575794,0.033951786707957864,0.0
0.023638577032507217,0.030865260643598055,0.0
0.026274719329256496,0.02777873457923825,0.0
0.028910861626005774,0.024692208514878446,0.0
0.03154700392275506,0.02160568245051864,0.0
0.03418314621950433,0.018519156386158836,0.0
0.036819288516253615,0.015432630321799028,0.0
0.03945543081300289,0.01234610425743922,0.0
0.042091573109752166,0.009259578193079418,0.0
0.044727715406501445,0.00617305212871961,0.0
0.047363857703250724,0.0030865260643598083,0.0
0.05,0.0,0.0
0.04638614229674928,0.0030865260643598057,0.0
0.042772284593498563,0.006173052128719611,0.0
0.03915842689024784,0.009259578193079418,0.0
0.03554456918699712,0.012346104257439223,0.0
0.0319307114837464,0.015432630321799028,0.0
0.028316853780495675,0.018519156386158836,0.0
0.02470299607724495,0.02160568245051864,0.0
0.021089138373994232,0.024692208514878446,0.0
0.017475280670743512,0.02777873457923825,0.0
0.013861422967492792,0.030865260643598055,0.0
0.010247565264242066,0.033951786707957864,0.0
0.006633707560991346,0.03703831277231767,0.0
0.0030198498577406266,0.04012483883667747,0.0
-0.0005940078455101,0.04321136490103728,0.0
-0.00420786554876082,0.04629789096539708,0.0
-0.007821723252011541,0.04938441702975689,0.0
-0.0043608139353384645,0.0472635690728188,0.0
-0.0008999046186653889,0.045142721115880705,0.0
0.0025610046980076868,0.043021873158942604,0.0
0.006021914014680763,0.04090102520200451,0.0
0.00948282333135384,0.03878017724506642,0.0
0.012943732648026915,0.03665932928812832,0.0
0.01640464196469999,0.034538481331190224,0.0
0.019865551281373066,0.03241763337425213,0.0
0.02332646059804614,0.030296785417314037,0.0
0.026787369914719222,0.02817593746037594,0.0
0.030248279231392297,0.026055089503437844,0.0
0.03370918854806537,0.02393424154649975,0.0
0.03717009786473845,0.021813393589561657,0.0
0.04063100718141153,0.01969254563262356,0.0
0.0440919164980846,0.017571697675685463,0.0
0.04755282581475768,0.01545084971874737,0.0
0.04316205388964924,0.01726956699941431,0.0
0.0387712819645408,0.019088284280081247,0.0
0.03438051003943236,0.02090700156074819,0.0
0.029989738114323924,0.022725718841415127,0.0
0.025598966189215484,0.024544436122082066,0.0
0.02120819426410705,0.026363153402749008,0.0
