x_m,y_m,z_m
0.04330127018922194,0.024999999999999994,0.0
0.03862831458036483,0.02586608112955303,0.0
0.03395535897150771,0.026732162259106063,0.0
0.029282403362650603,0.0275982433886591,0.0
0.02460944775379349,0.028464324518212132,0.0
0.019936492144936376,0.029330405647765168,0.0
0.015263536536079265,0.030196486777318204,0.0
0.010590580927222148,0.031062567906871237,0.0
0.0059176253183650385,0.03192864903642427,0.0
0.0012446697095079284,0.03279473016597731,0.0
-0.0034282858993491885,0.03366081129553034,0.0
-0.008101241508206299,0.034526892425083375,0.0
-0.012774197117063409,0.035392973554636414,0.0
-0.017447152725920526,0.03625905468418945,0.0
-0.022120108334777643,0.03712513581374248,0.0
-0.026793063943634753,0.03799121694329552,0.0
-0.03146601955249186,0.03885729807284855,0.0
-0.02740836018558969,0.03875104452291237,0.0
-0.023350700818687516,0.0386447909729762,0.0
-0.019293041451785342,0.03853853742304002,0.0
-0.015235382084883169,0.03843228387310384,0.0
-0.011177722717980995,0.03832603032316766,0.0
-0.007120063351078822,0.03821977677323148,0.0
-0.003062403984176648,0.03811352322329531,0.0
0.0009952553827255253,0.03800726967335913,0.0
0.005052914749627699,0.03790101612342295,0.0
0.009110574116529872,0.037794762573486775,0.0
0.013168233483432046,0.037688509023550594,0.0
0.01722589285033422,0.03758225547361442,0.0
0.021283552217236393,0.03747600192367824,0.0
0.025341211584138566,0.03736974837374206,0.0
0.02939887095104074,0.037263494823805886,0.0
0.03345653031794292,0.037157241273869705,0.0
0.02874465164824204,0.03653691067867481,0.0
0.024032772978541155,0.035916580083479914,0.0
0.01932089430884027,0.03529624948828502,0.0
0.01460901563913939,0.03467591889309012,0.0
0.00989713696943851,0.03405558829789523,0.0
0.005185258299737625,0.03343525770270033,0.0
0.000473379630036741,0.03281492710750543,0.0
-0.00423849903966414,0.03219459651231053,0.0
-0.00895037770936502,0.03157426591711564,0.0
-0.013662256379065901,0.030953935321920745,0.0
-0.01837413504876679,0.030333604726725846,0.0
-0.02308601371846767,0.02971327413153095,0.0
-0.02779789238816855,0.029092943536336055,0.0
-0.03250977105786944,0.02847261294114116,0.0
-0.03722164972757032,0.027852282345946264,0.0
-0.0419335283972712,0.027231951750751368,0.0
-0.03804163086282987,0.028384784321462537,0.0
-0.03414973332838855,0.029537616892173702,0.0
-0.03025783579394722,0.03069044946288487,0.0
-0.026365938259505894,0.031843282033596036,0.0
-0.022474040725064568,0.03299611460430721,0.0
-0.018582143190623242,0.034148947175018374,0.0
-0.014690245656181915,0.03530177974572954,0.0
-0.010798348121740589,0.036454612316440704,0.0
-0.006906450587299259,0.03760744488715188,0.0
-0.0030145530528579365,0.03876027745786304,0.0
0.0008773444815833864,0.039913110028574214,0.0
0.004769242016024716,0.04106594259928538,0.0
0.008661139550466046,0.042218775169996545,0.0
0.012553037084907369,0.04337160774070771,0.0
0.01644493461934869,0.044524440311418875,0.0
0.02033683215379002,0.04567727288213005,0.0
0.016047261937024805,0.043631252842942295,0.0
0.011757691720259592,0.04158523280375455,0.0
0.007468121503494378,0.039539212764566796,0.0
0.003178551286729163,0.03749319272537905,0.0
-0.0011110189300360535,0.0354471726861913,0.0
-0.005400589146801266,0.03340115264700355,0.0
-0.00969015936356648,0.0313551326078158,0.0
-0.013979729580331696,0.02930911256862805,0.0
-0.018269299797096912,0.0272630925294403,0.0
-0.02255887001386213,0.02521707249025255,0.0
-0.026848440230627338,0.0231710524510648,0.0
-0.031138010447392554,0.02112503241187705,0.0
-0.03542758066415777,0.0190790123726893,0.0
-0.03971715088092298,0.01703299233350155,0.0
-0.0440067210976882,0.0149869722943138,0.0
-0.04829629131445341,0.01294095225512605,0.0
-0.04495112165958866,0.015240023662206528,0.0
-0.0416059520047239,0.017539095069287004,0.0
-0.03826078234985915,0.019838166476367478,0.0
-0.03491561269499439,0.022137237883447954,0.0
-0.03157044304012963,0.02443630929052843,0.0
-0.028225273385264878,0.026735380697608904,0.0
-0.02488010373040012,0.02903445210468938,0.0
-0.021534934075535365,0.03133352351176986,0.0
-0.01818976442067061,0.03363259491885033,0.0
-0.014844594765805852,0.03593166632593081,0.0
-0.011499425110941097,0.038230737733011284,0.0
-0.008154255456076343,0.04052980914009176,0.0
-0.004809085801211588,0.04282888054717224,0.0
-0.0014639161463468262,0.04512795195425271,0.0
0.0018812535085179286,0.04742702336133319,0.0
0.005226423163382684,0.049726094768413664,0.0
0.001779054419563223,0.046454663982128615,0.0
-0.001668314324256238,0.04318323319584356,0.0
-0.0051156830680757,0.03991180240955851,0.0
-0.00856305181189516,0.03664037162327345,0.0
-0.012010420555714621,0.0333689408369884,0.0
-0.015457789299534085,0.03009751005070335,0.0
-0.018905158043353545,0.026826079264418295,0.0
-0.022352526787173005,0.023554648478133242,0.0
-0.025799895530992465,0.02028321769184819,0.0
-0.029247264274811925,0.01701178690556314,0.0
-0.03269463301863139,0.013740356119278083,0.0
-0.03614200176245085,0.010468925332993033,0.0
-0.03958937050627031,0.007197494546707976,0.0
-0.04303673925008977,0.0039260637604229265,0.0
-0.04648410799390923,0.0006546329741378698,0.0
-0.04993147673772869,-0.002616797812147178,0.0
-0.04746048347542615,0.0006034633034051637,0.0
-0.0449894902131236,0.0038237244189575055,0.0
-0.04251849695082106,0.007043985534509847,0.0
-0.04004750368851851,0.01026424665006219,0.0
-0.037576510426215966,0.013484507765614532,0.0
-0.03510551716391341,0.01670476888116687,0.0
-0.03263452390161087,0.019925029996719218,0.0
-0.030163530639308326,0.02314529111227156,0.0
-0.02769253737700578,0.0263655522278239,0.0
-0.025221544114703235,0.02958581334337624,0.0
-0.02275055085240069,0.03280607445892858,0.0
-0.02027955759009814,0.03602633557448092,0.0
-0.017808564327795595,0.03924659669003326,0.0
-0.01533757106549305,0.04246685780558561,0.0
-0.012866577803190504,0.04568711892113795,0.0
-0.010395584540887957,0.04890738003669029,0.0
-0.012663299339886216,0.04473076894206808,0.0
-0.014931014138884474,0.04055415784744588,0.0
-0.017198728937882733,0.036377546752823675,0.0
