a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.01888706351066364,0.10019773484506289,0.02062026329911522,0.041487046284611126,0,1,1,1,1,1,1,1,1
0.021503739107596287,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.024482937506218938,0.15328186784785122,0.07370439630190355,0.06621363183841049,0,0,1,1,1,1,1,1,1
0.027874883802030338,0.12260437360152328,0.043026902055575605,0.056717236098026536,0,0,1,1,1,1,1,1,1
0.0317367614396485,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.036133676245272674,0.10214883842557075,0.022571366879623078,0.05009572079162796,0,0,1,1,1,1,1,1,1
0.041139754019357926,0.08753443965699914,0.007956968111051468,0.045192494011788986,0,0,0,1,1,1,1,1,1
0.04683939019337125,0.07657076658955071,-0.0030067049563969606,0.04140325865794695,0,0,0,1,1,1,1,1,1
0.05332867261808495,0.06804092435469017,-0.011536547191257504,0.038380072022316816,0,0,0,1,1,1,1,1,1
0.06071700146961694,0.061214775569439,-0.01836269597650867,0.03590776606889713,0,0,0,0,1,1,1,1,1
0.06912893358255595,0.10659758777420796,0.027020116228260282,0.06485760660119613,0,0,0,0,1,1,1,1,1
0.0787062823030345,0.090672691581145,0.011095220035197334,0.0589946057670949,0,0,0,0,1,1,1,1,1
0.08961050826231946,0.07886082999090749,-0.0007166415550401845,0.05452617412699313,0,0,0,0,0,1,1,1,1
0.10202544137600092,0.06974620605737684,-0.009831265488570828,0.05100523590307892,0,0,0,0,0,0,1,1,1
0.11616037995785798,0.09146045809295084,0.011882986547003163,0.07047964826147425,0,0,0,0,0,0,1,1,1
0.13225361919510303,0.05402769158948662,-0.02554977995646105,0.044790701548101254,0,0,0,0,0,0,0,1,1
0.15057646847013517,0.09522671931634362,0.015649247770395946,0.08264788302027007,0,0,0,0,0,0,0,0,1
0.1714378252551983,0.08194063233020868,0.0023631607842610064,0.0775239967697485,0,0,0,0,0,0,0,0,0
0.19518938268937555,0.07179965690817489,-0.007777814637772787,0.07363836465754482,0,0,0,0,0,0,0,0,0
0.22223155863034533,0.07867902152879182,-0.0008984500171558552,0.08710842388342527,0,0,0,0,0,0,0,0,0
0.25302024613637353,0.06997259509727612,-0.009604876448671557,0.08486135989022044,0,0,0,0,0,0,0,0,0
0.28807449918217565,0.0830042441957241,0.0034267726497764217,0.11000069074596228,0,0,0,0,0,0,0,0,0
0.3279852831790102,0.07255316172064231,-0.007024309825305358,0.10803433081675869,0,0,0,0,0,0,0,0,0
